ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,364.67,+1.02%,-12.51%,-3.93%,-8.08%,+28%,17.43,1.619,,0.82,913300,5803100,21461500,,5.56,buy,1.59,1.02,101.02,1.02,1010.2,10.2,10102.0,102.0,-12.51,87.49,-12.51,874.9,-125.1,8749.0,-1251.0,-3.93,96.07,-3.93,960.7,-39.3,9607.0,-393.0,-8.08,91.92,-8.08,919.2,-80.8,9192.0,-808.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,"Talen Energy, Stock Of The Day, Delivers For Amazon, AI Data Centers",Investor's Business Daily,2026-06-29,0.421,Talen Energy (TLN) Is Down 7.4% After Russell Index Additions And $984M Shelf Filing - What's Changed,Simply Wall St.,2026-06-29,0.273,Talen Energy (TLN) Downgraded at Jefferies. Here is Why,Insider Monkey,2026-06-28,0.273,8,buy,0.65,"News sentiment 0.29, analyst buy, Zacks top nuclear/AI energy stock, YTD -8.1% offers value entry after pullback [zacks.com](https://www.zacks.com/commentary/2941140/best-nuclear-and-ai-energy-stocks-to-buy-now-and-hold-gev-tln).",news sentiment 0.29; Zacks top pick; analyst buy; value entry after pullback,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,33.88,+1.65%,-3.83%,-7.23%,+24.09%,+28%,23.106,0.996,,0.85,564400,2179500,16137000,463.0,0.59,buy,2.31,1.65,101.65,1.65,1016.5,16.5,10165.0,165.0,-3.83,96.17,-3.83,961.7,-38.3,9617.0,-383.0,-7.23,92.77,-7.23,927.7,-72.3,9277.0,-723.0,24.09,124.09,24.09,1240.9,240.9,12409.0,2409.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Wall Street Is Pivoting From Solar To Solar Plus Storage,Oilprice.com,2026-07-01,0.0,Solar Beats Coal for the First Time: 3 Dividend Stocks to Buy Now,Motley Fool,2026-06-27,0.0,The U.S. Government is Supercharging the Nuclear Energy Resurgence With $17.5 Billion in Loans. Here's What it Means for Utility Stocks.,Motley Fool,2026-06-24,0.273,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,36.49,-0.68%,-3.00%,-5.39%,-6.79%,+8%,6.655,1.159,,1.5,1219800,5637500,31062700,430.0,,none,,-0.68,99.32,-0.68,993.2,-6.8,9932.0,-68.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,-5.39,94.61,-5.39,946.1,-53.9,9461.0,-539.0,-6.79,93.21,-6.79,932.1,-67.9,9321.0,-679.0,8.0,108.0,8.0,1080.0,80.0,10800.0,800.0,Here's Why Buying Brookfield Renewable Today Could Be the Best Financial Decision You Ever Make,Motley Fool,2026-06-27,0.637,This is My Favorite Nuclear Energy Stock to Capitalize on the AI Power Boom,Motley Fool,2026-06-20,0.625,Brookfield Is Launching Another Renewable Energy Company. Here's What Investors Need to Know.,Motley Fool,2026-06-18,0.273,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1113.11,-1.93%,+2.55%,+16.09%,+64.10%,+110%,299.115,0.935,32.58,2.72,2363000,14653500,68068000,18.0,3.93,buy,1.58,-1.93,98.07,-1.93,980.7,-19.3,9807.0,-193.0,2.55,102.55,2.55,1025.5,25.5,10255.0,255.0,16.09,116.09,16.09,1160.9,160.9,11609.0,1609.0,64.1,164.1,64.1,1641.0,641.0,16410.0,6410.0,110.0,210.0,110.0,2100.0,1100.0,21000.0,11000.0,3 AI Data Center Power Stocks to Buy in July,24/7 Wall St.,2026-07-04,0.0,Jim Cramer on GE Vernova: “I Believe In Scott Strazik”,Insider Monkey,2026-07-03,0.0,2 High-Flying Stocks with Competitive Advantages and 1 We Turn Down,StockStory,2026-07-03,0.494,1,buy,0.85,"+64% YTD, +16% 1M momentum, P/E 32.6, positive news sentiment 0.32, and highlighted by Zacks as a top nuclear/AI energy stock to buy now [zacks.com](https://www.zacks.com/commentary/2941140/best-nuclear-and-ai-energy-stocks-to-buy-now-and-hold-gev-tln).",+64% YTD return; +16% 1M momentum; P/E 32.6 reasonable; Zacks top pick,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,191.06,-0.49%,-6.70%,+3.43%,+5.35%,+33%,17.504,0.737,51.09,1.02,587500,6468500,22090000,54.0,4.05,buy,1.8,-0.49,99.51,-0.49,995.1,-4.9,9951.0,-49.0,-6.7,93.3,-6.7,933.0,-67.0,9330.0,-670.0,3.43,103.43,3.43,1034.3,34.3,10343.0,343.0,5.35,105.35,5.35,1053.5,53.5,10535.0,535.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,Is This $17.5 Billion Nuclear Stock Your Ticket to Future Riches?,Motley Fool,2026-07-03,0.527,Can BWX Technologies' R&D Spending Strengthen Its Competitive Edge?,Zacks,2026-07-02,0.459,OKLO's Latest Deal Brings Critical Engineering In-House,Zacks,2026-07-01,-0.318,5,buy,0.75,"+5.4% YTD, +3.4% 1M, low beta 0.74, high news sentiment 0.40, and nuclear energy exposure.",+3.4% 1M momentum; low beta 0.74; news sentiment 0.40; nuclear energy exposure,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.76,-4.13%,-3.08%,-20.46%,-40.16%,-73%*,3.378,2.252,,35.82,28189000,141613600,739109800,,22.83,hold,2.53,-4.13,95.87,-4.13,958.7,-41.3,9587.0,-413.0,-3.08,96.92,-3.08,969.2,-30.8,9692.0,-308.0,-20.46,79.54,-20.46,795.4,-204.6,7954.0,-2046.0,-40.16,59.84,-40.16,598.4,-401.6,5984.0,-4016.0,-73.0,27.0,-73.0,270.0,-730.0,2700.0,-7300.0,1 Simple Reason to Buy NuScale Power (SMR) Right Now,Motley Fool,2026-07-04,0.0,"Jim Cramer Prefers GEV Over NuScale, Calls the Latter “Too Speculative”",Insider Monkey,2026-07-04,0.0,The Case for and Against Buying NuScale Right Now,Motley Fool,2026-07-03,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,52.36,-0.80%,+2.65%,-19.71%,-32.70%,-6%*,9.11,1.159,,13.8,9675600,58625100,241223400,,17.91,buy,2.0,-0.8,99.2,-0.8,992.0,-8.0,9920.0,-80.0,2.65,102.65,2.65,1026.5,26.5,10265.0,265.0,-19.71,80.29,-19.71,802.9,-197.1,8029.0,-1971.0,-32.7,67.3,-32.7,673.0,-327.0,6730.0,-3270.0,-6.0,94.0,-6.0,940.0,-60.0,9400.0,-600.0,Oklo Advances Groves Isotope Test Reactor With Key DOE Safety Approval,Zacks,2026-07-03,0.71,"Got $1,000 to Invest? Buy These 2 Stocks Right Now and Hold Them for Decades.",Motley Fool,2026-07-02,0.0,"3 Small Nuclear Reactors Hit a Milestone, but There’s a Long Road From Here",Barrons.com,2026-07-02,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,20.03,-3.89%,-3.00%,-24.04%,-27.45%,-41%*,1.044,5.27,,2.79,3103400,14341000,70292900,,27.74,strong_buy,1.4,-3.89,96.11,-3.89,961.1,-38.9,9611.0,-389.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,-24.04,75.96,-24.04,759.6,-240.4,7596.0,-2404.0,-27.45,72.55,-27.45,725.5,-274.5,7255.0,-2745.0,-41.0,59.0,-41.0,590.0,-410.0,5900.0,-4100.0,SMRs Spark a Chain Reaction for Nano Nuclear,MarketBeat,2026-07-02,0.226,Is Nano Nuclear Energy Stock a Millionaire-Maker?,Motley Fool,2026-07-01,0.273,Nano Nuclear Shares Jump on Report of Potential UAE Investment Talks (NNE),InvestorsHub,2026-06-29,0.296,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,96.54,-1.41%,-6.80%,-15.73%,-2.05%,+28%,42.047,1.0,91.94,3.17,3809400,15908400,70719200,18.0,,buy,1.79,-1.41,98.59,-1.41,985.9,-14.1,9859.0,-141.0,-6.8,93.2,-6.8,932.0,-68.0,9320.0,-680.0,-15.73,84.27,-15.73,842.7,-157.3,8427.0,-1573.0,-2.05,97.95,-2.05,979.5,-20.5,9795.0,-205.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Cameco (TSX:CCO) Stock Looks Overvalued Following Westinghouse Reactor Loan News,Simply Wall St.,2026-07-04,0.0,Cameco (TSX:CCO) Pauses Cigar Lake Output While Lifting Joint Venture Stake,Simply Wall St.,2026-07-04,0.0,Cameco temporarily suspends Cigar Lake mine operations,Mining Technology,2026-07-02,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,10.77,+1.89%,+1.70%,-23.56%,-17.85%,+64%,5.329,1.186,,10.09,6300100,49323300,270034800,,14.08,strong_buy,1.44,1.89,101.89,1.89,1018.9,18.9,10189.0,189.0,1.7,101.7,1.7,1017.0,17.0,10170.0,170.0,-23.56,76.44,-23.56,764.4,-235.6,7644.0,-2356.0,-17.85,82.15,-17.85,821.5,-178.5,8215.0,-1785.0,64.0,164.0,64.0,1640.0,640.0,16400.0,6400.0,Brokers Suggest Investing in Uranium Energy (UEC): Read This Before Placing a Bet,Zacks,2026-06-19,0.273,Cameco vs. Centrus Energy: Which Uranium Stock is the Better Buy Now?,Zacks,2026-06-18,0.612,Optimism Surrounds Uranium Energy (UEC) Following an Impressive Quarter,Insider Monkey,2026-06-17,0.836,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,162.13,-3.27%,-4.84%,-10.76%,-40.50%,-12%,3.189,1.359,58.74,0.9,642900,3619700,18624000,,22.45,buy,1.75,-3.27,96.73,-3.27,967.3,-32.7,9673.0,-327.0,-4.84,95.16,-4.84,951.6,-48.4,9516.0,-484.0,-10.76,89.24,-10.76,892.4,-107.6,8924.0,-1076.0,-40.5,59.5,-40.5,595.0,-405.0,5950.0,-4050.0,-12.0,88.0,-12.0,880.0,-120.0,8800.0,-1200.0,2 Energy Stocks for Long-Term Investors and 1 We Find Risky,StockStory,2026-07-02,0.077,Why Is LEU Stock Rising Premarket Today?,Stocktwits,2026-07-02,0.0,Energy Fuels Slides 18% in Past 3 Months: Exit Now or Stay Put?,Zacks,2026-07-01,0.273,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,300.53,-4.13%,-7.69%,-9.31%,+71.21%,+138%,115.436,2.029,75.7,6.19,5906900,48606000,152463800,8.0,3.91,strong_buy,1.46,-4.13,95.87,-4.13,958.7,-41.3,9587.0,-413.0,-7.69,92.31,-7.69,923.1,-76.9,9231.0,-769.0,-9.31,90.69,-9.31,906.9,-93.1,9069.0,-931.0,71.21,171.21,71.21,1712.1,712.1,17121.0,7121.0,138.0,238.0,138.0,2380.0,1380.0,23800.0,13800.0,These 7 Stocks Are Analyst Favorites For Magnificent Earnings Growth; Data Center Play Leads EPS Gauge,Investor's Business Daily,2026-07-03,0.893,"Should You Buy, Sell, or Hold TER Stock After a 38% Rise in 3 Months?",Zacks,2026-07-02,0.0,nVent Stock Outlook Gets a Boost From Data Center Demand Wave,Zacks,2026-07-02,0.296,10,strong_buy,0.76,"+71.2% YTD, strong_buy consensus, news sentiment 0.45, data center power infrastructure leader.",+71.2% YTD; strong_buy consensus; news sentiment 0.45; data center power leader,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,398.52,-3.27%,-5.08%,-5.39%,+22.47%,+11%,154.745,1.181,39.07,2.61,2601600,14993100,53786500,110.0,2.43,buy,1.63,-3.27,96.73,-3.27,967.3,-32.7,9673.0,-327.0,-5.08,94.92,-5.08,949.2,-50.8,9492.0,-508.0,-5.39,94.61,-5.39,946.1,-53.9,9461.0,-539.0,22.47,122.47,22.47,1224.7,224.7,12247.0,2247.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,VWDRY or ETN: Which Is the Better Value Stock Right Now?,Zacks,2026-07-03,0.649,Eaton (ETN) Stock Moves -3.34%: What You Should Know,Zacks,2026-07-02,0.0,nVent Stock Outlook Gets a Boost From Data Center Demand Wave,Zacks,2026-07-02,0.296,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,246.33,-7.53%,-20.33%,-17.82%,+109.80%,+242%,8.974,1.135,48.11,0.72,936600,6609200,17237500,15.0,10.95,buy,2.25,-7.53,92.47,-7.53,924.7,-75.3,9247.0,-753.0,-20.33,79.67,-20.33,796.7,-203.3,7967.0,-2033.0,-17.82,82.18,-17.82,821.8,-178.2,8218.0,-1782.0,109.8,209.8,109.8,2098.0,1098.0,20980.0,10980.0,242.0,342.0,242.0,3420.0,2420.0,34200.0,24200.0,Powell Gains From Strength in Electric Utility Market: Will the Momentum Last?,Zacks,2026-07-02,0.681,"Powell Industries, Inc. (POWL) Declares Quarterly Cash Dividend",Insider Monkey,2026-07-02,0.0,New Strong Buy Stocks for July 1st,Zacks,2026-07-01,0.511,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1002.02,-0.84%,-7.87%,-6.96%,+32.50%,+29%,98.824,0.971,69.44,0.59,720100,4212700,14455500,197.0,2.2,buy,1.55,-0.84,99.16,-0.84,991.6,-8.4,9916.0,-84.0,-7.87,92.13,-7.87,921.3,-78.7,9213.0,-787.0,-6.96,93.04,-6.96,930.4,-69.6,9304.0,-696.0,32.5,132.5,32.5,1325.0,325.0,13250.0,3250.0,29.0,129.0,29.0,1290.0,290.0,12900.0,2900.0,Stifel Backs Equinix (EQIX) as AI Infrastructure Demand Drives Data Center Growth,Insider Monkey,2026-07-04,0.226,Equinix (EQIX) Could Be a Great Choice,Zacks,2026-07-02,0.625,How a $25B AI Power Deal Is Sending Bloom Energy Higher,Barrons.com,2026-07-01,0.273,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,173.3,-1.80%,-9.95%,-4.93%,+13.30%,+1%,63.074,1.053,45.85,2.62,5105800,32302900,78905400,282.0,0.01,buy,1.72,-1.8,98.2,-1.8,982.0,-18.0,9820.0,-180.0,-9.95,90.05,-9.95,900.5,-99.5,9005.0,-995.0,-4.93,95.07,-4.93,950.7,-49.3,9507.0,-493.0,13.3,113.3,13.3,1133.0,133.0,11330.0,1330.0,1.0,101.0,1.0,1010.0,10.0,10100.0,100.0,Is Digital Realty Trust Stock Worth Retaining in Your Portfolio?,Zacks,2026-07-03,0.637,"S&P 500 Posts Weekly Rise Ahead of Fourth of July, Led by Communication Services",MT Newswires,2026-07-02,0.0,What to Expect From Digital Realty Trust's Next Quarterly Earnings Report,Barchart,2026-07-02,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,166.03,+0.25%,-1.59%,-8.03%,-3.15%,-25%,77.352,0.909,26.82,3.24,3857600,24713900,79007400,420.0,2.21,buy,1.64,0.25,100.25,0.25,1002.5,2.5,10025.0,25.0,-1.59,98.41,-1.59,984.1,-15.9,9841.0,-159.0,-8.03,91.97,-8.03,919.7,-80.3,9197.0,-803.0,-3.15,96.85,-3.15,968.5,-31.5,9685.0,-315.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,AST SpaceMobile’s Japan Catalyst Puts Its Rollout Story Back in Focus,MarketBeat,2026-07-03,0.0,American Tower (AMT) Ascends While Market Falls: Some Facts to Note,Zacks,2026-07-01,0.0,American Tower (AMT) Upgraded to Outperform at RBC Capital,Insider Monkey,2026-07-01,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,359.91,-0.16%,+4.71%,+0.32%,+14.35%,+104%,4391.829,1.247,27.47,31.5,25974800,236868600,821842900,24.0,1.53,strong_buy,1.44,-0.16,99.84,-0.16,998.4,-1.6,9984.0,-16.0,4.71,104.71,4.71,1047.1,47.1,10471.0,471.0,0.32,100.32,0.32,1003.2,3.2,10032.0,32.0,14.35,114.35,14.35,1143.5,143.5,11435.0,1435.0,104.0,204.0,104.0,2040.0,1040.0,20400.0,10400.0,"Bill Ackman reveals why he still likes Alphabet, Amazon, and Meta stocks",TheStreet,2026-07-04,0.542,Warren Buffett's Berkshire Hathaway Owns $41 Billion of Alphabet Stock: Here Are 3 Possible Reasons Why,Motley Fool,2026-07-04,0.0,Why Arm Is a Strong Buy Despite the 35% Pullback From Peak Levels,24/7 Wall St.,2026-07-04,0.511,6,strong_buy,0.82,"+14.4% YTD, +4.7% 1W, strong_buy consensus, P/E 27.5, stable mega-cap with positive news sentiment 0.17.",strong_buy consensus; P/E 27.5 reasonable; +4.7% 1W momentum; mega-cap stability,,,,,
