ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
RNDR,Render,Crypto,ai,Crypto,1.781519,-1.11%,+7.65%,-2.64%,+38.73%,+39%,0.689,,,59.6,55521757,417202298,2946460663,,,,,-1.11,98.89,-1.11,988.9,-11.1,9889.0,-111.0,7.65,107.65,7.65,1076.5,76.5,10765.0,765.0,-2.64,97.36,-2.64,973.6,-26.4,9736.0,-264.0,38.73,138.73,38.73,1387.3,387.3,13873.0,3873.0,39.0,139.0,39.0,1390.0,390.0,13900.0,3900.0,,,,,,,,,,,,,4,buy,0.8,"RNDR is up +42.61% YTD and +11.04% over the last week, with a market cap of £0.71B GBP. Its role in decentralised GPU rendering for AI and 3D applications aligns with the broader AI boom triggered by the Anthropic IPO and Nvidia's new chip launches.",+42.61% YTD; +11.04% 1W return; Decentralised GPU + AI narrative; Market cap £0.71B GBP,,,,,
OCEAN,Ocean Protocol,Crypto,ai,Crypto,0.106437,+2.75%,-1.25%,-13.10%,-29.32%,-29%,,,,0.03,31681,213363,2672944,,,,,2.75,102.75,2.75,1027.5,27.5,10275.0,275.0,-1.25,98.75,-1.25,987.5,-12.5,9875.0,-125.0,-13.1,86.9,-13.1,869.0,-131.0,8690.0,-1310.0,-29.32,70.68,-29.32,706.8,-293.2,7068.0,-2932.0,-29.0,71.0,-29.0,710.0,-290.0,7100.0,-2900.0,,,,,,,,,,,,,,,,,,,,,,
GRT,The Graph,Crypto,ai,Crypto,0.020197,+0.31%,+0.82%,-21.05%,-39.25%,-39%,0.163,,,10.93,9861116,76489195,549526803,,,,,0.31,100.31,0.31,1003.1,3.1,10031.0,31.0,0.82,100.82,0.82,1008.2,8.2,10082.0,82.0,-21.05,78.95,-21.05,789.5,-210.5,7895.0,-2105.0,-39.25,60.75,-39.25,607.5,-392.5,6075.0,-3925.0,-39.0,61.0,-39.0,610.0,-390.0,6100.0,-3900.0,,,,,,,,,,,,,,,,,,,,,,
AGIX,SingularityNET,Crypto,ai,Crypto,0.096555,+5.48%,+3.26%,+12.54%,+12.60%,+13%,,,,0.01,14201,86173,815971,,,,,5.48,105.48,5.48,1054.8,54.8,10548.0,548.0,3.26,103.26,3.26,1032.6,32.6,10326.0,326.0,12.54,112.54,12.54,1125.4,125.4,11254.0,1254.0,12.6,112.6,12.6,1126.0,126.0,11260.0,1260.0,13.0,113.0,13.0,1130.0,130.0,11300.0,1300.0,,,,,,,,,,,,,9,buy,0.6,"AGIX is up +9.39% YTD and +5.26% 1M, with positive short-term momentum at +2.21% 1D. The token is tied to the SingularityNET decentralised AI marketplace, making it a leveraged play on the AI coin narrative, though liquidity is modest.",+9.39% YTD; +5.26% 1M return; Decentralised AI marketplace; AI narrative carry,,,,,
NMR,Numeraire,Crypto,ai,Crypto,8.564762,+1.52%,+1.87%,-15.63%,-10.36%,-10%,0.048,,,4.93,3357005,34524556,256622708,,,,,1.52,101.52,1.52,1015.2,15.2,10152.0,152.0,1.87,101.87,1.87,1018.7,18.7,10187.0,187.0,-15.63,84.37,-15.63,843.7,-156.3,8437.0,-1563.0,-10.36,89.64,-10.36,896.4,-103.6,8964.0,-1036.0,-10.0,90.0,-10.0,900.0,-100.0,9000.0,-1000.0,,,,,,,,,,,,,,,,,,,,,,
ALT,AltLayer,Crypto,ai,Crypto,0.006466,-2.05%,+9.51%,-4.98%,-43.53%,-44%,0.031,,,11.42,11926877,79949905,869176951,,,,,-2.05,97.95,-2.05,979.5,-20.5,9795.0,-205.0,9.51,109.51,9.51,1095.1,95.1,10951.0,951.0,-4.98,95.02,-4.98,950.2,-49.8,9502.0,-498.0,-43.53,56.47,-43.53,564.7,-435.3,5647.0,-4353.0,-44.0,56.0,-44.0,560.0,-440.0,5600.0,-4400.0,,,,,,,,,,,,,,,,,,,,,,
AIOZ,AIOZ Network,Crypto,ai,Crypto,0.061014,+2.75%,+2.34%,-10.92%,-29.58%,-30%,0.057,,,3.94,5704172,27599284,141818382,,,,,2.75,102.75,2.75,1027.5,27.5,10275.0,275.0,2.34,102.34,2.34,1023.4,23.4,10234.0,234.0,-10.92,89.08,-10.92,890.8,-109.2,8908.0,-1092.0,-29.58,70.42,-29.58,704.2,-295.8,7042.0,-2958.0,-30.0,70.0,-30.0,700.0,-300.0,7000.0,-3000.0,,,,,,,,,,,,,,,,,,,,,,
ARKM,Arkham,Crypto,ai,Crypto,0.132132,+1.11%,+7.81%,+10.83%,-25.11%,-25%,0.022,,,12.73,10659675,89107624,469456158,,,,,1.11,101.11,1.11,1011.1,11.1,10111.0,111.0,7.81,107.81,7.81,1078.1,78.1,10781.0,781.0,10.83,110.83,10.83,1108.3,108.3,11083.0,1083.0,-25.11,74.89,-25.11,748.9,-251.1,7489.0,-2511.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,,,,,,,,,,,,,5,buy,0.75,"ARKM has strong short-term momentum: +8.42% 1D, +17.91% 1W, and +12.21% 1M, though its market cap is small at £0.023B GBP. The token benefits from its role as an AI-driven on-chain data platform capitalising on the AI coin rally.",+17.91% 1W return; +12.21% 1M return; AI data platform narrative; Positive momentum carry,,,,,
WLD,Worldcoin,Crypto,ai,Crypto,0.604396,+17.18%,+21.33%,+151.73%,+25.64%,+26%,1.533,,,705.99,570858341,4941901764,14515705229,,,,,17.18,117.18,17.18,1171.8,171.8,11718.0,1718.0,21.33,121.33,21.33,1213.3,213.3,12133.0,2133.0,151.73,251.73,151.73,2517.3,1517.3,25173.0,15173.0,25.64,125.64,25.64,1256.4,256.4,12564.0,2564.0,26.0,126.0,26.0,1260.0,260.0,12600.0,2600.0,Sam Altman's WLD Extends Rally After Eightco Reveals 8.4% Stake In Worldcoin Supply,Stocktwits,2026-06-15,0.128,Why Is The Crypto Market Up Today?,BeInCrypto,2026-06-15,0.0,"Arthur Hayes Bets The AI Bubble Will Pop And Drag Bitcoin Down — Here's Why He Dumped HYPE, NEAR, ZEC And WLD",Stocktwits,2026-06-09,-0.557,2,strong_buy,0.8,"WLD has surged +144.89% over 1M and +15.05% in the last day, fueled by the AI mega-IPO narrative and Worldcoin's connection to OpenAI CEO Sam Altman. Despite Arthur Hayes selling his position, WLD still trades near $0.49 with a $1.69B market cap, and a scheduled 43% reduction in daily token unlocks from July 24 provides a near-term supply catalyst [thedefiant.io](https://thedefiant.io/news/people/arthur-hayes-dumps-worldcoin-days-after-maelstrom-pitched-ai-ipo-trade).","+144.89% 1M return; AI IPO narrative (Anthropic, SpaceX); 43% unlock reduction from July 24; Market cap £1.5B GBP",,,,,
NEAR,NEAR Protocol,Crypto,ai,Crypto,2.427263,+9.56%,+13.82%,+62.40%,+60.49%,+60%,2.35,,,432.65,286916045,3028546197,20965765233,,,,,9.56,109.56,9.56,1095.6,95.6,10956.0,956.0,13.82,113.82,13.82,1138.2,138.2,11382.0,1382.0,62.4,162.4,62.4,1624.0,624.0,16240.0,6240.0,60.49,160.49,60.49,1604.9,604.9,16049.0,6049.0,60.0,160.0,60.0,1600.0,600.0,16000.0,6000.0,Is This the Next Cryptocurrency to Go Mainstream?,Motley Fool,2026-06-15,0.0,"Arthur Hayes Bets The AI Bubble Will Pop And Drag Bitcoin Down — Here's Why He Dumped HYPE, NEAR, ZEC And WLD",Stocktwits,2026-06-09,-0.557,,,,,1,strong_buy,0.9,"NEAR is up +57.95% over 1M and +57.33% YTD, with momentum driven by the NEAR Intents cross-chain system processing over $19B in volume and $32M in fees, an upcoming June network upgrade with dynamic resharding, and surging retail demand shown by a 16% rise in futures OI to $658M [coindesk.com](https://www.coindesk.com/markets/2026/05/25/near-price-rally-gains-momentum-as-cross-chain-product-activity-fuels-further-15-jump/). Despite a news sentiment of -0.394, the price action and on-chain volume (>$1B in 24h) confirm strong institutional and retail conviction.",+57.95% 1M return; +16% futures OI in 24h; NEAR Intents $19B cumulative volume; Dynamic resharding upgrade June 2026,,,,,
ICP,Internet Computer,Crypto,ai,Crypto,2.425622,-2.45%,+2.63%,-6.67%,-14.44%,-14%,1.002,,,63.29,86847863,443042991,2570353806,,,,,-2.45,97.55,-2.45,975.5,-24.5,9755.0,-245.0,2.63,102.63,2.63,1026.3,26.3,10263.0,263.0,-6.67,93.33,-6.67,933.3,-66.7,9333.0,-667.0,-14.44,85.56,-14.44,855.6,-144.4,8556.0,-1444.0,-14.0,86.0,-14.0,860.0,-140.0,8600.0,-1400.0,,,,,,,,,,,,,10,buy,0.6,"ICP is down -10.57% YTD but has shown recent recovery: +5.15% 1D, +8.49% 1W, and -2.58% 1M, with a market cap of £1.05B GBP. As an AI-focused L1 blockchain, ICP is a lower-beta way to play the AI theme, offering potential upside if its web3 AI integrations gain traction.",+8.49% 1W return; +5.15% 1D return; AI L1 infrastructure; Market cap £1.05B GBP,,,,,
KAITO,Kaito,Crypto,ai,Crypto,0.482994,+2.07%,+8.28%,+8.66%,-4.58%,-5%,0.087,,,17.58,43572540,123081773,537179728,,,,,2.07,102.07,2.07,1020.7,20.7,10207.0,207.0,8.28,108.28,8.28,1082.8,82.8,10828.0,828.0,8.66,108.66,8.66,1086.6,86.6,10866.0,866.0,-4.58,95.42,-4.58,954.2,-45.8,9542.0,-458.0,-5.0,95.0,-5.0,950.0,-50.0,9500.0,-500.0,3 Token Unlocks to Watch in the Third Week of June 2026,BeInCrypto,2026-06-15,0.0,,,,,,,,,7,buy,0.65,"KAITO shows positive momentum: +2.15% 1D, +5.53% 1W, and +9.27% 1M, with a market cap of £0.086B GBP. The token is part of the emerging AI category, benefiting from the same thematic tailwinds as other AI tokens, though with lower liquidity.",+9.27% 1M return; +5.53% 1W return; AI category momentum; Small cap growth potential,,,,,
VIRTUAL,Virtuals Protocol,Crypto,ai,Crypto,0.630748,-0.66%,+7.41%,-12.79%,-2.42%,-2%,0.309,,,76.64,63535825,536493451,2629419510,,,,,-0.66,99.34,-0.66,993.4,-6.6,9934.0,-66.0,7.41,107.41,7.41,1074.1,74.1,10741.0,741.0,-12.79,87.21,-12.79,872.1,-127.9,8721.0,-1279.0,-2.42,97.58,-2.42,975.8,-24.2,9758.0,-242.0,-2.0,98.0,-2.0,980.0,-20.0,9800.0,-200.0,,,,,,,,,,,,,,,,,,,,,,
LMT,Lockheed Martin,Defence,us-primes,NYSE,530.36,-1.79%,+1.98%,+1.05%,+7.96%,+16%,91.188,0.106,25.7,1.41,1191260,5553160,23628560,255.0,1.37,hold,2.62,-1.79,98.21,-1.79,982.1,-17.9,9821.0,-179.0,1.98,101.98,1.98,1019.8,19.8,10198.0,198.0,1.05,101.05,1.05,1010.5,10.5,10105.0,105.0,7.96,107.96,7.96,1079.6,79.6,10796.0,796.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,Defense Stocks Are in a Bear Market. How a Peace Deal Can Send Them Higher.,Barrons.com,2026-06-15,0.612,Can RKLB Stock Survive The SpaceX IPO Gravity Well?,Trefis,2026-06-15,0.273,Lockheed Martin (LMT) Gained from Global Conflicts,Insider Monkey,2026-06-15,0.0,,,,,,,,,,
RTX,RTX Corporation,Defence,us-primes,NYSE,183.64,+0.29%,+2.79%,+4.81%,-1.19%,+25%,184.42,0.306,34.52,5.3,4095057,26200857,108287357,151.0,1.23,buy,1.83,0.29,100.29,0.29,1002.9,2.9,10029.0,29.0,2.79,102.79,2.79,1027.9,27.9,10279.0,279.0,4.81,104.81,4.81,1048.1,48.1,10481.0,481.0,-1.19,98.81,-1.19,988.1,-11.9,9881.0,-119.0,25.0,125.0,25.0,1250.0,250.0,12500.0,2500.0,Defense Stocks Are in a Bear Market. How a Peace Deal Can Send Them Higher.,Barrons.com,2026-06-15,0.612,3 High Backlog Defense Stocks to Buy in June,24/7 Wall St.,2026-06-13,0.128,2 Turnaround Defense Stocks Hiding in the ITA ETF Tell a Very Clear Story: The Iran War May Not Be Over,Barchart,2026-06-12,-0.403,,,,,,,,,,
NOC,Northrop Grumman,Defence,us-primes,NYSE,544.73,-0.78%,+0.72%,-0.52%,-6.28%,+11%,57.696,-0.121,17.07,0.85,739111,4156111,19844011,171.0,1.28,buy,1.96,-0.78,99.22,-0.78,992.2,-7.8,9922.0,-78.0,0.72,100.72,0.72,1007.2,7.2,10072.0,72.0,-0.52,99.48,-0.52,994.8,-5.2,9948.0,-52.0,-6.28,93.72,-6.28,937.2,-62.8,9372.0,-628.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,Defense Stocks Are in a Bear Market. How a Peace Deal Can Send Them Higher.,Barrons.com,2026-06-15,0.612,Can RKLB Stock Survive The SpaceX IPO Gravity Well?,Trefis,2026-06-15,0.273,1 of Wall Street’s Favorite Stocks on Our Watchlist and 2 We Turn Down,StockStory,2026-06-15,0.459,,,,,,,,,,
GD,General Dynamics,Defence,us-primes,NYSE,359.53,-0.13%,+5.48%,+4.79%,+5.61%,+29%,72.505,0.341,22.63,1.32,947651,5829251,20167351,177.0,1.08,buy,2.12,-0.13,99.87,-0.13,998.7,-1.3,9987.0,-13.0,5.48,105.48,5.48,1054.8,54.8,10548.0,548.0,4.79,104.79,4.79,1047.9,47.9,10479.0,479.0,5.61,105.61,5.61,1056.1,56.1,10561.0,561.0,29.0,129.0,29.0,1290.0,290.0,12900.0,2900.0,GE Aerospace Rises 12.2% in Six Months: How Should You Play the Stock?,Zacks,2026-06-15,0.34,Here’s What Lifted General Dynamics (GD) in Q1,Insider Monkey,2026-06-15,0.273,Street Calls of the Week,Investing.com,2026-06-14,0.0,,,,,,,,,,
HII,Huntington Ingalls Industries,Defence,us-primes,NYSE,299.66,+0.05%,+2.53%,-8.62%,-13.68%,+30%,8.805,0.232,19.47,0.52,303061,1977961,9464861,185.0,2.54,none,,0.05,100.05,0.05,1000.5,0.5,10005.0,5.0,2.53,102.53,2.53,1025.3,25.3,10253.0,253.0,-8.62,91.38,-8.62,913.8,-86.2,9138.0,-862.0,-13.68,86.32,-13.68,863.2,-136.8,8632.0,-1368.0,30.0,130.0,30.0,1300.0,300.0,13000.0,3000.0,Defense Stocks Are in a Bear Market. How a Peace Deal Can Send Them Higher.,Barrons.com,2026-06-15,0.612,"Huntington Ingalls (HII) Stock Trades Up, Here Is Why",StockStory,2026-06-11,0.0,Huntington Ingalls (HII) Down 10% Since Last Earnings Report: Can It Rebound?,Zacks,2026-06-04,0.0,,,,,,,,,,
LHX,L3Harris Technologies,Defence,us-primes,NYSE,304.17,-1.56%,+0.69%,-1.85%,+0.65%,+24%,42.256,0.746,33.06,1.32,1394782,5173182,21726082,162.0,1.47,none,,-1.56,98.44,-1.56,984.4,-15.6,9844.0,-156.0,0.69,100.69,0.69,1006.9,6.9,10069.0,69.0,-1.85,98.15,-1.85,981.5,-18.5,9815.0,-185.0,0.65,100.65,0.65,1006.5,6.5,10065.0,65.0,24.0,124.0,24.0,1240.0,240.0,12400.0,2400.0,Defense Stocks Are in a Bear Market. How a Peace Deal Can Send Them Higher.,Barrons.com,2026-06-15,0.612,"Cathie Wood Buys $444 Million in SpaceX, Dumps Tesla and AMD",GuruFocus.com,2026-06-15,-0.402,Can RKLB Stock Survive The SpaceX IPO Gravity Well?,Trefis,2026-06-15,0.273,,,,,,,,,,
BA,Boeing,Defence,us-primes,NYSE,228.95,+4.58%,+6.03%,+3.78%,+0.52%,+9%,134.589,1.198,90.85,6.8,8480238,33023438,133870038,,0.07,buy,1.63,4.58,104.58,4.58,1045.8,45.8,10458.0,458.0,6.03,106.03,6.03,1060.3,60.3,10603.0,603.0,3.78,103.78,3.78,1037.8,37.8,10378.0,378.0,0.52,100.52,0.52,1005.2,5.2,10052.0,52.0,9.0,109.0,9.0,1090.0,90.0,10900.0,900.0,"Stock Market Today: Dow Pops On Trump-Iran Deal; Elon Musk's SpaceX Rockets, Tesla Does This",Investor's Business Daily,2026-06-15,0.0,Boeing Stock Jumps And Regains Key Support Levels,Investor's Business Daily,2026-06-15,0.402,Boeing Updates Capacity And Defense Progress As Shares Trade Below Targets,Simply Wall St.,2026-06-15,0.67,,,,,,,,,,
BA.L,BAE Systems,Defence,uk-european,LSE,1820.5,-4.74%,-6.81%,-1.62%,+3.80%,-1%,0.534,-0.067,26.77,6.69,14498487,37514113,121922361,190.0,,buy,2.28,-4.74,95.26,-4.74,952.6,-47.4,9526.0,-474.0,-6.81,93.19,-6.81,931.9,-68.1,9319.0,-681.0,-1.62,98.38,-1.62,983.8,-16.2,9838.0,-162.0,3.8,103.8,3.8,1038.0,38.0,10380.0,380.0,-1.0,99.0,-1.0,990.0,-10.0,9900.0,-100.0,BAE Systems (LSE:BA.) Stock Valuation After Recent Pullback And Order Backlog Growth,Simply Wall St.,2026-06-12,0.382,BAESY or RYCEY: Which Is the Better Value Stock Right Now?,Zacks,2026-06-11,0.649,L3Harris Secures VAMPIRE Order to Strengthen Counter-Drone Defense,Zacks,2026-06-11,0.625,,,,,,,,,,
RR.L,Rolls-Royce Holdings,Defence,uk-european,LSE,1358.4,+3.85%,+7.71%,+19.16%,+13.49%,+48%,1.126,1.22,19.69,34.81,22118278,142813629,654882282,73.0,,buy,1.6,3.85,103.85,3.85,1038.5,38.5,10385.0,385.0,7.71,107.71,7.71,1077.1,77.1,10771.0,771.0,19.16,119.16,19.16,1191.6,191.6,11916.0,1916.0,13.49,113.49,13.49,1134.9,134.9,11349.0,1349.0,48.0,148.0,48.0,1480.0,480.0,14800.0,4800.0,Rolls-Royce (LSE:RR.) Stock Price Surge Raises Fresh Questions On Future Valuation,Simply Wall St.,2026-06-15,0.318,"RYCEY Stock Surges To March Highs – Sweden Turns To Nuclear Power After Over 4 Decades, Picks Rolls-Royce For 3 SMRs",Stocktwits,2026-06-15,0.0,Britain to sell mini nuclear reactors to Sweden,The Telegraph,2026-06-15,0.0,6,buy,0.8,"1Y +48%, YTD +9.28%, 1M +14.74%, 1D +4.41% driven by £24bn UK-Japan investment deal; P/E 19 is reasonable, analyst consensus buy at 1.6, and news sentiment positive 0.262.",1M +14.74%; P/E 19; UK-Japan £24bn deal; buy consensus,,,,,
QQ.L,QinetiQ Group,Defence,uk-european,LSE,444.8,-6.08%,-6.48%,+7.70%,+0.10%,-8%,0.023,0.322,22.24,2.05,1265132,6624624,37439252,232.0,,buy,1.82,-6.08,93.92,-6.08,939.2,-60.8,9392.0,-608.0,-6.48,93.52,-6.48,935.2,-64.8,9352.0,-648.0,7.7,107.7,7.7,1077.0,77.0,10770.0,770.0,0.1,100.1,0.1,1001.0,1.0,10010.0,10.0,-8.0,92.0,-8.0,920.0,-80.0,9200.0,-800.0,3 UK Penny Stocks With Market Caps Over £300M To Consider,Simply Wall St.,2026-06-11,0.0,UK Growth Stocks With Insider Ownership Up To 20%,Simply Wall St.,2026-06-11,0.382,UK Stocks That May Be Trading Below Fair Value In June 2026,Simply Wall St.,2026-06-02,0.572,8,buy,0.7,"1M +14.67% with YTD +6.58%, low beta 0.322, reasonable P/E 23.68, and positive news sentiment 0.296; UK penny stock with defence exposure and dividend yield 2.3%.",1M +14.67%; P/E 23.7; positive sentiment 0.3; dividend 2.3%,,,,,
PLTR,Palantir Technologies,Defence,cyber-intel,NYSE,134.71,+5.06%,-1.29%,-0.32%,-19.75%,-9%,240.824,1.515,149.68,44.12,37284115,169509215,772670215,,3.23,buy,1.9,5.06,105.06,5.06,1050.6,50.6,10506.0,506.0,-1.29,98.71,-1.29,987.1,-12.9,9871.0,-129.0,-0.32,99.68,-0.32,996.8,-3.2,9968.0,-32.0,-19.75,80.25,-19.75,802.5,-197.5,8025.0,-1975.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,SpaceX just took Palantir's top spot with one of the most excessive valuation multiples in megacap tech,Yahoo Finance,2026-06-15,0.202,SpaceX Overtakes Palantir as Wall Street's New Valuation King,GuruFocus.com,2026-06-15,0.0,"Enhanced Raises $50M to Fuel Next Phase, Backed by Major Investors",IPO-Edge.com,2026-06-15,0.026,,,,,,,,,,
LDOS,Leidos Holdings,Defence,cyber-intel,NYSE,114.6,-6.68%,-6.68%,-8.20%,-37.38%,-18%,10.75,0.515,10.48,1.18,2241380,6368280,25404280,141.0,4.31,buy,2.24,-6.68,93.32,-6.68,933.2,-66.8,9332.0,-668.0,-6.68,93.32,-6.68,933.2,-66.8,9332.0,-668.0,-8.2,91.8,-8.2,918.0,-82.0,9180.0,-820.0,-37.38,62.62,-37.38,626.2,-373.8,6262.0,-3738.0,-18.0,82.0,-18.0,820.0,-180.0,8200.0,-1800.0,1 Oversold Stock Ready to Bounce Back and 2 We Turn Down,StockStory,2026-06-12,0.361,"Is Leidos Holdings, Inc. (LDOS) A Good Stock To Buy Now?",Insider Monkey,2026-06-11,0.44,Leidos (LDOS) Stock Moves -1.48%: What You Should Know,Zacks,2026-06-10,0.0,,,,,,,,,,
CACI,CACI International,Defence,cyber-intel,NYSE,507.56,-2.43%,-2.23%,+2.55%,-5.55%,+16%,8.362,0.523,20.97,0.29,269553,1030053,4986853,,8.12,buy,1.56,-2.43,97.57,-2.43,975.7,-24.3,9757.0,-243.0,-2.23,97.77,-2.23,977.7,-22.3,9777.0,-223.0,2.55,102.55,2.55,1025.5,25.5,10255.0,255.0,-5.55,94.45,-5.55,944.5,-55.5,9445.0,-555.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,3 Reasons CACI is Risky and 1 Stock to Buy Instead,StockStory,2026-06-10,-0.202,3 Industrials Stocks We’re Skeptical Of,StockStory,2026-06-09,-0.318,How Repeated Finance Leadership Awards At CACI International (CACI) Has Changed Its Investment Story,Simply Wall St.,2026-06-05,0.459,,,,,,,,,,
SAIC,Science Applications International,Defence,cyber-intel,NYSE,109.39,-4.88%,-3.37%,+13.94%,+8.85%,+8%,3.449,0.293,12.3,0.58,525052,2335952,12127552,130.0,7.7,hold,2.82,-4.88,95.12,-4.88,951.2,-48.8,9512.0,-488.0,-3.37,96.63,-3.37,966.3,-33.7,9663.0,-337.0,13.94,113.94,13.94,1139.4,139.4,11394.0,1394.0,8.85,108.85,8.85,1088.5,88.5,10885.0,885.0,8.0,108.0,8.0,1080.0,80.0,10800.0,800.0,1 Small-Cap Stock for Long-Term Investors and 2 That Underwhelm,StockStory,2026-06-15,0.0,3 Value Stocks We’re Skeptical Of,StockStory,2026-06-10,0.026,SAIC Navy Win And EVP Exit Recast Defense Versus Civil Balance,Simply Wall St.,2026-06-08,0.649,2,strong_buy,0.85,"Q1 FY27 revenue $1.9B with record margins, raised FY27 EPS guidance to $9.90-$10.10, and $2.1B bookings (book-to-bill 1.1x); pipeline $85B supports +25.88% 1M surge at P/E 12.8 – deeply undervalued.",+25.88% 1M; P/E 12.8; record margin and raised guidance; $85B qualified pipeline,,,,,
BAH,Booz Allen Hamilton,Defence,cyber-intel,NYSE,74.55,-3.50%,-5.20%,+0.27%,-10.84%,-24%,6.668,0.322,10.8,1.72,2192298,7521398,37139598,305.0,6.87,hold,2.87,-3.5,96.5,-3.5,965.0,-35.0,9650.0,-350.0,-5.2,94.8,-5.2,948.0,-52.0,9480.0,-520.0,0.27,100.27,0.27,1002.7,2.7,10027.0,27.0,-10.84,89.16,-10.84,891.6,-108.4,8916.0,-1084.0,-24.0,76.0,-24.0,760.0,-240.0,7600.0,-2400.0,Booz Allen Hamilton (BAH) Falls More Steeply Than Broader Market: What Investors Need to Know,Zacks,2026-06-10,0.0,A Look At Booz Allen Hamilton (BAH) Valuation After Recent Share Price Weakness,Simply Wall St.,2026-06-09,-0.153,3 Profitable Stocks That Fall Short,StockStory,2026-06-03,0.44,,,,,,,,,,
AVAV,AeroVironment,Defence,drones,NASDAQ,171.95,+0.44%,-6.89%,+6.46%,-32.88%,-9%,6.489,1.361,,1.23,961578,4614378,25306578,,12.07,buy,1.63,0.44,100.44,0.44,1004.4,4.4,10044.0,44.0,-6.89,93.11,-6.89,931.1,-68.9,9311.0,-689.0,6.46,106.46,6.46,1064.6,64.6,10646.0,646.0,-32.88,67.12,-32.88,671.2,-328.8,6712.0,-3288.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,AeroVironment (AVAV) Invests $15M to Expand Advanced Production in Ohio,Insider Monkey,2026-06-13,0.511,Is AeroVironment (AVAV) Quietly Repositioning Its Software Core in Taiwan’s Drone Defense Buildout?,Simply Wall St.,2026-06-13,0.128,AeroVironment (AVAV) Stock Drops Despite Market Gains: Important Facts to Note,Zacks,2026-06-12,-0.388,,,,,,,,,,
KTOS,Kratos Defense,Defence,drones,NASDAQ,57.02,-2.08%,-1.23%,+5.16%,-28.09%,+40%,7.974,1.032,335.41,4.24,3999538,18819638,90543938,,7.14,buy,1.53,-2.08,97.92,-2.08,979.2,-20.8,9792.0,-208.0,-1.23,98.77,-1.23,987.7,-12.3,9877.0,-123.0,5.16,105.16,5.16,1051.6,51.6,10516.0,516.0,-28.09,71.91,-28.09,719.1,-280.9,7191.0,-2809.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,Can Axon Boosts Margin Performance Amid Cost Pressures?,Zacks,2026-06-15,0.0,KTOS Stock Gains Overnight: Why JPMorgan Thinks Kratos Could Be Ready For A Comeback,Stocktwits,2026-06-15,0.599,Kratos Space Surveillance Win Ties Into SpaceX IPO Spending Story,Simply Wall St.,2026-06-13,0.586,5,buy,0.75,"Cathie Wood's ARK Invest bought 252K shares, Valkyrie/Skyborg drone programs, and $886B defence budget tailwinds drive 1M +10.02% despite -27.17% YTD; P/E 339 high but AI combat drone moat justifies premium.",ARK Invest purchase; 1M +10%; AI combat drone moat; defence budget tailwind,,,,,
RCAT,Red Cat Holdings,Defence,drones,NASDAQ,11.97,+6.17%,-3.93%,+34.04%,+30.68%,+22%,1.359,1.242,,14.71,10923983,55132783,358512083,,20.56,strong_buy,1.17,6.17,106.17,6.17,1061.7,61.7,10617.0,617.0,-3.93,96.07,-3.93,960.7,-39.3,9607.0,-393.0,34.04,134.04,34.04,1340.4,340.4,13404.0,3404.0,30.68,130.68,30.68,1306.8,306.8,13068.0,3068.0,22.0,122.0,22.0,1220.0,220.0,12200.0,2200.0,Why Is RCAT Stock Lifting Off Premarket Today?,Stocktwits,2026-06-15,0.0,Why Red Cat Stock Sank Today,Motley Fool,2026-06-12,0.0,Red Cat Holdings (RCAT) Stock Valuation After Pentagon Drone Program And Analyst Optimism,Simply Wall St.,2026-06-12,0.542,4,strong_buy,0.8,"YTD +22.05%, 1M +18.94% with strong_buy analyst consensus (score 1.17); tactical robotics consolidation and U.S. Army/Japan GSDF contracts accelerating production – web search confirms 70%+ recent rally and $22 price target.",strong_buy consensus 1.17; 1M +18.94%; U.S. Army/Japan contracts; $22 analyst target,,,,,
