ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,322.35,+0.97%,-11.70%,-10.54%,-18.75%,-12%,15.446,1.673,,0.85,1613830,5381630,19129230,,5.32,buy,1.62,0.97,100.97,0.97,1009.7,9.7,10097.0,97.0,-11.7,88.3,-11.7,883.0,-117.0,8830.0,-1170.0,-10.54,89.46,-10.54,894.6,-105.4,8946.0,-1054.0,-18.75,81.25,-18.75,812.5,-187.5,8125.0,-1875.0,-12.0,88.0,-12.0,880.0,-120.0,8800.0,-1200.0,Pennsylvania dangles permitting carrot for data centers that bring their own power,Utility Dive,2026-08-19,0.0,Chip Stocks and Data Center Plays Just Got Clobbered,The Wall Street Journal,2026-08-18,0.25,"Terrestrial Energy’s Lifetime Revenue Up 29%, Advancing in Texas A&M, DOE Fuel Program – Quarterly Update Report",Exec Edge,2026-08-13,0.0,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,33.52,+1.58%,-2.59%,+4.59%,+22.77%,+33%,16.307,0.995,,0.92,741264,4431964,20204564,,0.51,buy,2.29,1.58,101.58,1.58,1015.8,15.8,10158.0,158.0,-2.59,97.41,-2.59,974.1,-25.9,9741.0,-259.0,4.59,104.59,4.59,1045.9,45.9,10459.0,459.0,22.77,122.77,22.77,1227.7,227.7,12277.0,2277.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,"Brookfield, La Caisse close $6.5bn Boralex acquisition",Power Technology,2026-08-17,0.0,The AI-adjacent portfolio: Six Canadian stocks that could benefit from the AI buildout,Financial Post,2026-08-07,0.459,Cameco Gains 7% Despite Q2 Earnings Miss: How to Play the Stock?,Zacks,2026-08-06,0.642,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,34.06,-0.12%,-2.69%,-0.47%,-12.99%,+0%,6.322,1.166,,1.66,899432,7744732,48198132,468.0,,hold,3.17,-0.12,99.88,-0.12,998.8,-1.2,9988.0,-12.0,-2.69,97.31,-2.69,973.1,-26.9,9731.0,-269.0,-0.47,99.53,-0.47,995.3,-4.7,9953.0,-47.0,-12.99,87.01,-12.99,870.1,-129.9,8701.0,-1299.0,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,Why I'm Not Chasing NuScale -- Here's What I'm Buying Instead,Motley Fool,2026-08-11,0.0,Why Cameco's Ugly Earnings Miss Might Be Good News in Disguise,Motley Fool,2026-08-08,-0.459,Brookfield Renewable Q2 Earnings Call Highlights,MarketBeat,2026-07-31,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,987.46,-1.57%,-5.04%,-8.50%,+45.58%,+66%,262.994,1.033,28.33,2.82,1823460,9936160,58496760,20.0,3.2,buy,1.58,-1.57,98.43,-1.57,984.3,-15.7,9843.0,-157.0,-5.04,94.96,-5.04,949.6,-50.4,9496.0,-504.0,-8.5,91.5,-8.5,915.0,-85.0,9150.0,-850.0,45.58,145.58,45.58,1455.8,455.8,14558.0,4558.0,66.0,166.0,66.0,1660.0,660.0,16600.0,6600.0,"Which Industrial Machinery Stock Has Dominated in 2026: GE Vernova, Cummins, or Eaton?",24/7 Wall St.,2026-08-19,0.0,"Fluence Energy, Bloom Energy, Redwire, Ameresco, and GE Vernova Shares Plummet, What You Need To Know",StockStory,2026-08-18,0.66,Is This The Next CoreWeave Or Nebius Group? A Crusoe IPO Looms,Investor's Business Daily,2026-08-18,-0.153,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,162.26,-1.87%,-5.82%,-4.15%,-10.39%,+1%,14.866,0.76,42.04,0.95,864536,4404836,19295336,,3.99,buy,1.81,-1.87,98.13,-1.87,981.3,-18.7,9813.0,-187.0,-5.82,94.18,-5.82,941.8,-58.2,9418.0,-582.0,-4.15,95.85,-4.15,958.5,-41.5,9585.0,-415.0,-10.39,89.61,-10.39,896.1,-103.9,8961.0,-1039.0,1.0,101.0,1.0,1010.0,10.0,10100.0,100.0,"NuScale Power Falls 6% With Q2 Revenue Drop to $75,000 and a New $750M Share Sale",24/7 Wall St.,2026-08-18,0.026,3 Cash-Producing Stocks with Exciting Potential,StockStory,2026-08-17,0.494,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.29,+8.52%,-3.13%,+16.71%,-43.04%,-74%*,3.813,2.306,,32.42,33852705,158363405,724799205,,19.43,hold,2.56,8.52,108.52,8.52,1085.2,85.2,10852.0,852.0,-3.13,96.87,-3.13,968.7,-31.3,9687.0,-313.0,16.71,116.71,16.71,1167.1,167.1,11671.0,1671.0,-43.04,56.96,-43.04,569.6,-430.4,5696.0,-4304.0,-74.0,26.0,-74.0,260.0,-740.0,2600.0,-7400.0,Can X-Energy's Fuel Strategy Accelerate SMR Commercialization?,Zacks,2026-08-19,0.0,"Nuclear Stocks Plunge Tuesday: Oklo Down 5%, Constellation Energy Down 4%, NuScale Down 5%",24/7 Wall St.,2026-08-19,0.273,"NuScale Power Falls 6% With Q2 Revenue Drop to $75,000 and a New $750M Share Sale",24/7 Wall St.,2026-08-18,0.026,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,42.94,+4.38%,-4.85%,+3.44%,-44.81%,-38%*,7.987,1.201,,11.03,6598650,37679150,216763950,,18.6,buy,2.04,4.38,104.38,4.38,1043.8,43.8,10438.0,438.0,-4.85,95.15,-4.85,951.5,-48.5,9515.0,-485.0,3.44,103.44,3.44,1034.4,34.4,10344.0,344.0,-44.81,55.19,-44.81,551.9,-448.1,5519.0,-4481.0,-38.0,62.0,-38.0,620.0,-380.0,6200.0,-3800.0,Oklo Vs. X-Energy: Is the New Nuclear IPO the Better Buy?,Motley Fool,2026-08-19,0.44,"Nuclear Stocks Plunge Tuesday: Oklo Down 5%, Constellation Energy Down 4%, NuScale Down 5%",24/7 Wall St.,2026-08-19,0.273,Inside the Race to Build America’s First Nuclear Reactor in a Generation,The Wall Street Journal,2026-08-18,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,19.15,+4.20%,+0.74%,+16.70%,-30.64%,-37%*,1.029,5.409,,2.63,1634809,9898909,45440309,,35.5,buy,1.57,4.2,104.2,4.2,1042.0,42.0,10420.0,420.0,0.74,100.74,0.74,1007.4,7.4,10074.0,74.0,16.7,116.7,16.7,1167.0,167.0,11670.0,1670.0,-30.64,69.36,-30.64,693.6,-306.4,6936.0,-3064.0,-37.0,63.0,-37.0,630.0,-370.0,6300.0,-3700.0,NNE Q3 Earnings Call Maps NRC Path and Data Center Framework,Zacks,2026-08-19,0.0,What Could NANO Nuclear Energy (NNE) Mean For US HALEU Supply?,Simply Wall St.,2026-08-19,0.273,How Much Upside is Left in Nano Nuclear Energy Inc. (NNE)? Wall Street Analysts Think 110.01%,Zacks,2026-08-18,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,97.98,+2.30%,-1.06%,+15.47%,-0.59%,+36%,42.674,0.992,166.07,3.35,1430676,11101076,74164576,,,buy,1.62,2.3,102.3,2.3,1023.0,23.0,10230.0,230.0,-1.06,98.94,-1.06,989.4,-10.6,9894.0,-106.0,15.47,115.47,15.47,1154.7,154.7,11547.0,1547.0,-0.59,99.41,-0.59,994.1,-5.9,9941.0,-59.0,36.0,136.0,36.0,1360.0,360.0,13600.0,3600.0,Uranium ETFs Just Crashed 30 Percent While AI Power Demand Keeps Breaking Records,24/7 Wall St.,2026-08-18,-0.128,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,CCJ's Adjusted EBITDA Fell 42% in Q226: Is There a Recovery Ahead?,Zacks,2026-08-17,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.63,+6.03%,+2.38%,+23.72%,-11.29%,+17%,,1.208,,9.51,6497362,29105162,173945862,,14.38,strong_buy,1.44,6.03,106.03,6.03,1060.3,60.3,10603.0,603.0,2.38,102.38,2.38,1023.8,23.8,10238.0,238.0,23.72,123.72,23.72,1237.2,237.2,12372.0,2372.0,-11.29,88.71,-11.29,887.1,-112.9,8871.0,-1129.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,2 Nuclear Stocks to Buy and What Each One Needs to Go Right,Motley Fool,2026-08-19,0.0,"Insider Sheds Over 55,000 Shares of North American Uranium Stock",Motley Fool,2026-08-11,0.296,"Prediction: $1,000 in Uranium Energy Corp Will Be Worth This Much in 5 Years",Motley Fool,2026-08-10,0.459,10,strong_buy,0.55,"UEC has strong_buy consensus (1.44), highest news sentiment 0.554, and +16.60% 1M, though YTD -16.40%; uranium demand for AI power is a long-term catalyst.",strong_buy 1.44; news sentiment 0.554; +16.60% 1M; uranium demand,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,183.68,+5.26%,-0.75%,+17.45%,-32.59%,+0%,3.664,1.35,96.67,0.81,457107,2610407,14407007,,26.68,buy,1.71,5.26,105.26,5.26,1052.6,52.6,10526.0,526.0,-0.75,99.25,-0.75,992.5,-7.5,9925.0,-75.0,17.45,117.45,17.45,1174.5,174.5,11745.0,1745.0,-32.59,67.41,-32.59,674.1,-325.9,6741.0,-3259.0,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,2 Nuclear Stocks to Buy and What Each One Needs to Go Right,Motley Fool,2026-08-19,0.0,Can X-Energy's Fuel Strategy Accelerate SMR Commercialization?,Zacks,2026-08-19,0.0,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,261.0,-3.22%,-9.49%,-10.52%,+48.69%,+114%,100.482,2.077,59.05,6.18,5535841,20969541,138289841,9.0,3.21,strong_buy,1.39,-3.22,96.78,-3.22,967.8,-32.2,9678.0,-322.0,-9.49,90.51,-9.49,905.1,-94.9,9051.0,-949.0,-10.52,89.48,-10.52,894.8,-105.2,8948.0,-1052.0,48.69,148.69,48.69,1486.9,486.9,14869.0,4869.0,114.0,214.0,114.0,2140.0,1140.0,21400.0,11400.0,"Powell, Sterling, Vertiv, Nextpower, and Hubbell Shares Are Falling, What You Need To Know",StockStory,2026-08-18,0.153,Ecolab's CoolIT Deal Raises AI Upside but Also Debt and Cost Risks,Zacks,2026-08-18,-0.71,"Behind-the-Meter Energy Stocks Fall Tuesday: FTAI Aviation Down 7%, GE Vernova Down 6%, Caterpillar Down 4%",24/7 Wall St.,2026-08-18,0.273,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,424.67,-1.76%,-7.67%,+6.05%,+30.83%,+25%,164.942,1.177,43.2,2.38,1377424,8069524,48392124,102.0,1.76,buy,1.62,-1.76,98.24,-1.76,982.4,-17.6,9824.0,-176.0,-7.67,92.33,-7.67,923.3,-76.7,9233.0,-767.0,6.05,106.05,6.05,1060.5,60.5,10605.0,605.0,30.83,130.83,30.83,1308.3,308.3,13083.0,3083.0,25.0,125.0,25.0,1250.0,250.0,12500.0,2500.0,"Which Industrial Machinery Stock Has Dominated in 2026: GE Vernova, Cummins, or Eaton?",24/7 Wall St.,2026-08-19,0.0,How To Bank 13% A Year On ETN Stock Without Selling A Share,Trefis,2026-08-19,-0.224,Eaton's Electrical Americas: Is it Capitalizing on Power Demand?,Zacks,2026-08-18,-0.128,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,198.21,-1.88%,-4.70%,-13.17%,+68.82%,+148%,7.221,1.216,37.9,0.74,613616,2651616,16393116,18.0,11.1,buy,2.25,-1.88,98.12,-1.88,981.2,-18.8,9812.0,-188.0,-4.7,95.3,-4.7,953.0,-47.0,9530.0,-470.0,-13.17,86.83,-13.17,868.3,-131.7,8683.0,-1317.0,68.82,168.82,68.82,1688.2,688.2,16882.0,6882.0,148.0,248.0,148.0,2480.0,1480.0,24800.0,14800.0,"Powell, Sterling, Vertiv, Nextpower, and Hubbell Shares Are Falling, What You Need To Know",StockStory,2026-08-18,0.153,3 High-Flying Stocks for Long-Term Investors,StockStory,2026-08-17,0.0,2 of Wall Street’s Favorite Stocks Worth Your Attention and 1 We Ignore,StockStory,2026-08-14,0.34,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1077.08,-0.41%,+0.74%,+5.88%,+42.43%,+40%,106.277,0.972,69.4,0.61,485465,2413365,13151065,190.0,2.21,buy,1.53,-0.41,99.59,-0.41,995.9,-4.1,9959.0,-41.0,0.74,100.74,0.74,1007.4,7.4,10074.0,74.0,5.88,105.88,5.88,1058.8,58.8,10588.0,588.0,42.43,142.43,42.43,1424.3,424.3,14243.0,4243.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,Cipher Digital Stock Is Valued On Revenue It Is Shutting Down,Trefis,2026-08-19,0.44,The Landlords of the AI Boom Are Up 35% This Year and Their Pricing Power Keeps Climbing,24/7 Wall St.,2026-08-15,0.0,Equinix Plans Through 2029 as Power Constraints Shape Data Center Growth,MarketBeat,2026-08-13,0.382,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,192.35,-2.06%,-2.39%,+9.13%,+25.75%,+18%,72.459,1.042,246.6,2.97,1970912,9216912,57676912,250.0,0.01,strong_buy,1.45,-2.06,97.94,-2.06,979.4,-20.6,9794.0,-206.0,-2.39,97.61,-2.39,976.1,-23.9,9761.0,-239.0,9.13,109.13,9.13,1091.3,91.3,10913.0,913.0,25.75,125.75,25.75,1257.5,257.5,12575.0,2575.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,Cipher Digital Stock Is Valued On Revenue It Is Shutting Down,Trefis,2026-08-19,0.44,5 of JP Morgan’s Top Stock Picks Pay Big Dividends and One Yields Over 12%,24/7 Wall St.,2026-08-19,0.447,Data Centers Vault Northern Virginia To CRE Top Spot,CRE Daily,2026-08-18,0.202,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,174.49,+1.25%,+2.38%,+4.45%,+1.78%,-18%,81.305,0.894,28.14,3.16,1041267,8798767,62805167,405.0,1.88,buy,1.56,1.25,101.25,1.25,1012.5,12.5,10125.0,125.0,2.38,102.38,2.38,1023.8,23.8,10238.0,238.0,4.45,104.45,4.45,1044.5,44.5,10445.0,445.0,1.78,101.78,1.78,1017.8,17.8,10178.0,178.0,-18.0,82.0,-18.0,820.0,-180.0,8200.0,-1800.0,3 Infrastructure Stocks Built Around the Backbone of the Economy,MarketBeat,2026-08-18,0.0,Who’s Better Positioned for Higher Rates: American Tower or Crown Castle?,Insider Monkey,2026-08-18,0.44,UBS lists 4 reasons why it may be a good time to look at infrastructure now,Investing.com,2026-08-15,0.44,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,344.72,+0.18%,+0.34%,-2.07%,+9.53%,+73%,4215.903,1.237,17.3,32.43,19596813,92811613,683112213,26.0,1.2,strong_buy,1.39,0.18,100.18,0.18,1001.8,1.8,10018.0,18.0,0.34,100.34,0.34,1003.4,3.4,10034.0,34.0,-2.07,97.93,-2.07,979.3,-20.7,9793.0,-207.0,9.53,109.53,9.53,1095.3,95.3,10953.0,953.0,73.0,173.0,73.0,1730.0,730.0,17300.0,7300.0,There's 'light at the end of the tunnel' for tech stocks amid bond rout: Eric Jackson,Yahoo Finance Video,2026-08-19,0.0,"U.S. Markets Prepare For AI Compute Derivatives Tied To TSMC, Nvidia GPU Prices",Investor's Business Daily,2026-08-19,0.0,"Marvell Stock Jumps On Google Deal, Broadcom Slides",Investor's Business Daily,2026-08-19,0.0,,,,,,,,,,
