ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NYSE,378.08,+0.75%,-0.89%,-1.77%,-4.70%,+48%,12.869,1.668,,0.73,470394,3366094,17012594,,5.74,strong_buy,1.5,0.75,100.75,0.75,1007.5,7.5,10075.0,75.0,-0.89,99.11,-0.89,991.1,-8.9,9911.0,-89.0,-1.77,98.23,-1.77,982.3,-17.7,9823.0,-177.0,-4.7,95.3,-4.7,953.0,-47.0,9530.0,-470.0,48.0,148.0,48.0,1480.0,480.0,14800.0,4800.0,AI Power Boom Revives Natural Gas as Infrastructure Bet,Bloomberg,2026-06-04,0.625,Assessing Talen Energy (TLN) Valuation After Strong Multi‑Year Shareholder Returns,Simply Wall St.,2026-06-04,0.66,5 Stocks Winning the AI Race While Everyone Watches NVIDIA,MarketBeat,2026-05-26,0.527,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,36.62,+1.12%,-0.81%,+9.88%,+34.13%,+53%,17.547,0.96,,0.91,936921,3709921,19573921,429.0,0.54,buy,2.31,1.12,101.12,1.12,1011.2,11.2,10112.0,112.0,-0.81,99.19,-0.81,991.9,-8.1,9919.0,-81.0,9.88,109.88,9.88,1098.8,98.8,10988.0,988.0,34.13,134.13,34.13,1341.3,341.3,13413.0,3413.0,53.0,153.0,53.0,1530.0,530.0,15300.0,5300.0,Brookfield Renewable Partners Is Up 38% This Year. Does AI Energy Demand Make This Green Energy Stock a Buy in 2026?,Motley Fool,2026-06-04,0.402,Is Constellation Energy Stock Underperforming the Nasdaq?,Barchart,2026-06-04,0.273,"Even After the Monster Rally, These 5 Safe High-Yielding Energy Stocks Are Still Strong Buys",24/7 Wall St.,2026-06-02,0.807,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,38.83,+0.86%,-1.62%,+6.88%,-0.81%,+30%,5.275,1.128,,1.55,1290702,8305702,32908402,407.0,,hold,2.83,0.86,100.86,0.86,1008.6,8.6,10086.0,86.0,-1.62,98.38,-1.62,983.8,-16.2,9838.0,-162.0,6.88,106.88,6.88,1068.8,68.8,10688.0,688.0,-0.81,99.19,-0.81,991.9,-8.1,9919.0,-81.0,30.0,130.0,30.0,1300.0,300.0,13000.0,3000.0,Brookfield Renewable Holdings Corp (BEPC) is Powering AI Growth with Operational Strength,Insider Monkey,2026-06-04,0.7,3 High-Yield Dividend Stocks I Can't Wait to Buy in June to Boost My Passive Income,Motley Fool,2026-06-02,0.542,I'd Double My Position in These 3 Dividend Stocks Without Thinking Twice,Motley Fool,2026-05-19,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,963.33,+1.40%,-3.28%,-12.04%,+41.95%,+98%,192.822,1.313,28.13,2.52,2177824,14461624,51757524,21.0,3.3,buy,1.59,1.4,101.4,1.4,1014.0,14.0,10140.0,140.0,-3.28,96.72,-3.28,967.2,-32.8,9672.0,-328.0,-12.04,87.96,-12.04,879.6,-120.4,8796.0,-1204.0,41.95,141.95,41.95,1419.5,419.5,14195.0,4195.0,98.0,198.0,98.0,1980.0,980.0,19800.0,9800.0,GE Vernova Lands 100 MW India Wind Deal,GuruFocus.com,2026-06-04,0.0,GE Vernova to supply 28 wind turbines for Powerica’s Gujarat project,Power Technology,2026-06-04,0.0,GE Vernova Wins 100 MW Wind Turbine Contract for Gujarat Project (GEV),InvestorsHub,2026-06-04,0.572,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,190.76,+3.82%,-4.27%,-7.34%,+5.19%,+43%,13.018,0.778,50.87,1.03,717054,6253954,23091254,56.0,4.02,buy,1.93,3.82,103.82,3.82,1038.2,38.2,10382.0,382.0,-4.27,95.73,-4.27,957.3,-42.7,9573.0,-427.0,-7.34,92.66,-7.34,926.6,-73.4,9266.0,-734.0,5.19,105.19,5.19,1051.9,51.9,10519.0,519.0,43.0,143.0,43.0,1430.0,430.0,14300.0,4300.0,"The Zacks Analyst Blog Highlights Mirion, BWX and GE Vernova",Zacks,2026-06-04,0.0,BWX Technologies Expands Nuclear Reach With Precision Deal And Navy Contracts,Simply Wall St.,2026-06-04,0.128,A Look At BWX Technologies (BWXT) Valuation After Defense Contracts And Sector Selloff,Simply Wall St.,2026-06-04,0.128,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,12.0,+0.72%,-1.56%,+1.10%,-26.43%,-60%*,3.094,2.252,,30.97,23884073,227460173,778379373,,19.63,hold,2.53,0.72,100.72,0.72,1007.2,7.2,10072.0,72.0,-1.56,98.44,-1.56,984.4,-15.6,9844.0,-156.0,1.1,101.1,1.1,1011.0,11.0,10110.0,110.0,-26.43,73.57,-26.43,735.7,-264.3,7357.0,-2643.0,-60.0,40.0,-60.0,400.0,-600.0,4000.0,-6000.0,Amazon-Backed X-Energy Dives To A Post-IPO Low. Here's Why.,Investor's Business Daily,2026-06-04,-0.273,NuScale Power Stock Is Down 20%. Is It Finally Time to Buy?,Motley Fool,2026-06-04,0.0,Is NuScale Power the Smartest Investment You Can Make Today?,Motley Fool,2026-06-04,0.612,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,65.39,+3.11%,-3.97%,-4.37%,-15.95%,+38%*,8.475,1.181,,12.99,11582401,104948401,338062101,,23.09,buy,1.96,3.11,103.11,3.11,1031.1,31.1,10311.0,311.0,-3.97,96.03,-3.97,960.3,-39.7,9603.0,-397.0,-4.37,95.63,-4.37,956.3,-43.7,9563.0,-437.0,-15.95,84.05,-15.95,840.5,-159.5,8405.0,-1595.0,38.0,138.0,38.0,1380.0,380.0,13800.0,3800.0,Amazon-Backed X-Energy Dives To A Post-IPO Low. Here's Why.,Investor's Business Daily,2026-06-04,-0.273,What Makes the NuScale Power Module a Key Asset for SMR?,Zacks,2026-06-04,0.361,Millionaire-Maker or Market Hype? The Honest Truth About Oklo,Motley Fool,2026-06-04,0.681,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,26.16,+1.91%,-8.69%,+14.89%,-5.25%,-7%*,1.016,5.144,,2.37,2357363,18841663,65958863,,21.77,strong_buy,1.5,1.91,101.91,1.91,1019.1,19.1,10191.0,191.0,-8.69,91.31,-8.69,913.1,-86.9,9131.0,-869.0,14.89,114.89,14.89,1148.9,148.9,11489.0,1489.0,-5.25,94.75,-5.25,947.5,-52.5,9475.0,-525.0,-7.0,93.0,-7.0,930.0,-70.0,9300.0,-700.0,Amazon-Backed X-Energy Dives To A Post-IPO Low. Here's Why.,Investor's Business Daily,2026-06-04,-0.273,Why Nano Nuclear Energy Powered 23.5% Higher in May,Motley Fool,2026-06-04,0.273,Assessing NANO Nuclear Energy (NNE) Valuation After Recent Share Price Volatility,Simply Wall St.,2026-06-04,0.511,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,114.02,+0.37%,+3.06%,-0.38%,+15.69%,+91%,36.99,1.03,105.57,3.27,1881452,16323452,70349252,15.0,,buy,1.79,0.37,100.37,0.37,1003.7,3.7,10037.0,37.0,3.06,103.06,3.06,1030.6,30.6,10306.0,306.0,-0.38,99.62,-0.38,996.2,-3.8,9962.0,-38.0,15.69,115.69,15.69,1156.9,156.9,11569.0,1569.0,91.0,191.0,91.0,1910.0,910.0,19100.0,9100.0,Cameco Lifts Cigar Lake Stake Raising Questions On Uranium Risk And Returns,Simply Wall St.,2026-06-03,-0.273,Nuclear Stocks Jump on Multibillion-Dollar Uranium Growth Project,GuruFocus.com,2026-06-03,0.382,"Cameco Surges 101% in a Year: Buy, Sell or Hold the Stock?",Zacks,2026-06-03,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,14.14,+1.73%,+4.35%,-2.48%,+7.86%,+130%,5.163,1.179,,9.42,6296943,46913943,200200943,,13.79,strong_buy,1.44,1.73,101.73,1.73,1017.3,17.3,10173.0,173.0,4.35,104.35,4.35,1043.5,43.5,10435.0,435.0,-2.48,97.52,-2.48,975.2,-24.8,9752.0,-248.0,7.86,107.86,7.86,1078.6,78.6,10786.0,786.0,130.0,230.0,130.0,2300.0,1300.0,23000.0,13000.0,AI's Power Crunch Is Putting Uranium Energy Back on Investors' Watchlists,MarketBeat,2026-06-03,0.273,Wall Street Bulls Look Optimistic About Uranium Energy (UEC): Should You Buy?,Zacks,2026-06-03,0.527,Nuclear Stocks Jump on Multibillion-Dollar Uranium Growth Project,GuruFocus.com,2026-06-03,0.382,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,186.69,+3.43%,+0.66%,-9.39%,-31.49%,+33%,2.736,1.436,68.14,0.86,540017,4675817,19820717,,22.57,buy,1.75,3.43,103.43,3.43,1034.3,34.3,10343.0,343.0,0.66,100.66,0.66,1006.6,6.6,10066.0,66.0,-9.39,90.61,-9.39,906.1,-93.9,9061.0,-939.0,-31.49,68.51,-31.49,685.1,-314.9,6851.0,-3149.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,Centrus Energy (LEU) Down 21.5% Since Last Earnings Report: Can It Rebound?,Zacks,2026-06-04,0.273,Is It Too Late To Reassess Centrus Energy (LEU) After Its Recent Share Price Swings?,Simply Wall St.,2026-06-03,0.511,Cameco to Increase Stake in Cigar Lake: A Strategic Uranium Bet?,Zacks,2026-06-02,0.318,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,323.92,+1.70%,+3.10%,-5.01%,+84.50%,+195%,92.677,2.099,81.39,7.51,6057957,28443857,126165357,8.0,3.54,strong_buy,1.5,1.7,101.7,1.7,1017.0,17.0,10170.0,170.0,3.1,103.1,3.1,1031.0,31.0,10310.0,310.0,-5.01,94.99,-5.01,949.9,-50.1,9499.0,-501.0,84.5,184.5,84.5,1845.0,845.0,18450.0,8450.0,195.0,295.0,195.0,2950.0,1950.0,29500.0,19500.0,"Should You Buy, Sell, or Hold VRT Stock After a 195% Rise in One Year?",Zacks,2026-06-04,0.0,3 IT Services Stocks to Buy Right Now From a Challenging Industry,Zacks,2026-06-04,0.153,C3.ai Tops Q4 Earnings & Revenue Estimates on Restructuring Push,Zacks,2026-06-04,0.511,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,418.61,-0.31%,+4.15%,+2.17%,+28.65%,+29%,121.076,1.24,40.88,2.66,1859048,11775948,62985048,104.0,2.37,buy,1.72,-0.31,99.69,-0.31,996.9,-3.1,9969.0,-31.0,4.15,104.15,4.15,1041.5,41.5,10415.0,415.0,2.17,102.17,2.17,1021.7,21.7,10217.0,217.0,28.65,128.65,28.65,1286.5,286.5,12865.0,2865.0,29.0,129.0,29.0,1290.0,290.0,12900.0,2900.0,Eaton Rallies 32% YTD: Should Investors Bet on the Stock Now?,Zacks,2026-06-04,0.0,Why Is Eaton (ETN) Down 0% Since Last Earnings Report?,Zacks,2026-06-04,0.0,Why Analysts Continue To Raise Expectations For Eaton (ETN),Insider Monkey,2026-06-04,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,300.06,+2.41%,+3.86%,+1.86%,+155.57%,+392%,8.143,1.144,58.49,0.67,417450,2957550,14750350,12.0,12.53,none,,2.41,102.41,2.41,1024.1,24.1,10241.0,241.0,3.86,103.86,3.86,1038.6,38.6,10386.0,386.0,1.86,101.86,1.86,1018.6,18.6,10186.0,186.0,155.57,255.57,155.57,2555.7,1555.7,25557.0,15557.0,392.0,492.0,392.0,4920.0,3920.0,49200.0,39200.0,Why Is Powell Industries (POWL) Up 1.5% Since Last Earnings Report?,Zacks,2026-06-03,0.0,VWDRY vs. POWL: Which Stock Should Value Investors Buy Now?,Zacks,2026-06-01,0.34,"Is Most-Watched Stock Powell Industries, Inc. (POWL) Worth Betting on Now?",Zacks,2026-06-01,0.226,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1089.15,+1.22%,+1.84%,+1.49%,+44.02%,+18%,80.011,0.997,75.48,0.57,447415,2906815,11846215,183.0,2.2,buy,1.58,1.22,101.22,1.22,1012.2,12.2,10122.0,122.0,1.84,101.84,1.84,1018.4,18.4,10184.0,184.0,1.49,101.49,1.49,1014.9,14.9,10149.0,149.0,44.02,144.02,44.02,1440.2,440.2,14402.0,4402.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,Is Equinix Stock Underperforming the Nasdaq?,Barchart,2026-06-03,0.0,How The Equinix (EQIX) Investment Story Is Shifting With New Targets And AI Demand,Simply Wall St.,2026-06-03,-0.128,Peter Bergan Joins Vinson & Elkins as Real Estate Partner,CorpGov.com,2026-06-01,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,188.7,+1.45%,-1.43%,-4.06%,+22.55%,+4%,50.277,1.08,50.19,2.03,1528568,10979668,42593468,266.0,,buy,1.72,1.45,101.45,1.45,1014.5,14.5,10145.0,145.0,-1.43,98.57,-1.43,985.7,-14.3,9857.0,-143.0,-4.06,95.94,-4.06,959.4,-40.6,9594.0,-406.0,22.55,122.55,22.55,1225.5,225.5,12255.0,2255.0,4.0,104.0,4.0,1040.0,40.0,10400.0,400.0,Is Equinix Stock Underperforming the Nasdaq?,Barchart,2026-06-03,0.0,Assessing Digital Realty (DLR) Valuation As Its New Innovation Lab Showcases AI And Quantum Capabilities,Simply Wall St.,2026-06-02,0.382,DLR Stock Rallies 19% in 6 Months: Will the Momentum Last?,Zacks,2026-06-01,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,193.91,+6.45%,+3.87%,+8.86%,+12.04%,-16%,67.293,0.9,31.28,3.15,2642839,17645139,68433139,383.0,2.22,buy,1.68,6.45,106.45,6.45,1064.5,64.5,10645.0,645.0,3.87,103.87,3.87,1038.7,38.7,10387.0,387.0,8.86,108.86,8.86,1088.6,88.6,10886.0,886.0,12.04,112.04,12.04,1120.4,120.4,11204.0,1204.0,-16.0,84.0,-16.0,840.0,-160.0,8400.0,-1600.0,Postal Realty Trust (PSTL) Down 4.8% Since Last Earnings Report: Can It Rebound?,Zacks,2026-06-04,0.511,American Tower Stock: Is AMT Underperforming the Real Estate Sector?,Barchart,2026-06-02,0.0,DLR Stock Rallies 19% in 6 Months: Will the Momentum Last?,Zacks,2026-06-01,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,372.19,+3.98%,-4.60%,-4.18%,+18.18%,+113%,3358.803,1.267,28.41,28.84,42891063,221832863,667891863,25.0,1.41,strong_buy,1.46,3.98,103.98,3.98,1039.8,39.8,10398.0,398.0,-4.6,95.4,-4.6,954.0,-46.0,9540.0,-460.0,-4.18,95.82,-4.18,958.2,-41.8,9582.0,-418.0,18.18,118.18,18.18,1181.8,181.8,11818.0,1818.0,113.0,213.0,113.0,2130.0,1130.0,21300.0,11300.0,Broadcom stock sinks 12% as AI chip forecast disappoints,Yahoo Finance,2026-06-03,-0.382,Is OpenAI coming for Tesla's robotics business?,Yahoo Finance Video,2026-06-04,0.0,Former School of Rock CEO's guide to overcoming midlife burnout,Yahoo Finance Video,2026-06-04,0.0,,,,,,,,,,
