ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,357.88,+4.34%,+5.26%,-9.71%,-9.79%,-10%,17.148,1.673,,0.83,767985,4167485,16186285,,5.9,buy,1.59,4.34,104.34,4.34,1043.4,43.4,10434.0,434.0,5.26,105.26,5.26,1052.6,52.6,10526.0,526.0,-9.71,90.29,-9.71,902.9,-97.1,9029.0,-971.0,-9.79,90.21,-9.79,902.1,-97.9,9021.0,-979.0,-10.0,90.0,-10.0,900.0,-100.0,9000.0,-1000.0,"Talen Energy (TLN) Raised Guidance In August, So Why The Loss?",Insider Monkey,2026-08-11,-0.119,TLN Q2 Earnings Call Emphasizes Cash Flow and Data Center Strategy,Zacks,2026-08-07,0.0,Talen Energy Q2 Earnings Call Highlights,MarketBeat,2026-08-06,0.273,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,34.23,+2.79%,+3.60%,+7.44%,+25.37%,+32%,16.686,0.995,,0.9,1086931,5207131,24006031,480.0,0.4,buy,2.38,2.79,102.79,2.79,1027.9,27.9,10279.0,279.0,3.6,103.6,3.6,1036.0,36.0,10360.0,360.0,7.44,107.44,7.44,1074.4,74.4,10744.0,744.0,25.37,125.37,25.37,1253.7,253.7,12537.0,2537.0,32.0,132.0,32.0,1320.0,320.0,13200.0,3200.0,The AI-adjacent portfolio: Six Canadian stocks that could benefit from the AI buildout,Financial Post,2026-08-07,0.459,Cameco Gains 7% Despite Q2 Earnings Miss: How to Play the Stock?,Zacks,2026-08-06,0.642,New Strong Sell Stocks for August 4th,Zacks,2026-08-04,0.511,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,34.79,+3.23%,+3.70%,+1.78%,-11.13%,-1%,6.457,1.166,,1.6,1533961,10692361,43299861,472.0,,hold,3.17,3.23,103.23,3.23,1032.3,32.3,10323.0,323.0,3.7,103.7,3.7,1037.0,37.0,10370.0,370.0,1.78,101.78,1.78,1017.8,17.8,10178.0,178.0,-11.13,88.87,-11.13,888.7,-111.3,8887.0,-1113.0,-1.0,99.0,-1.0,990.0,-10.0,9900.0,-100.0,Why I'm Not Chasing NuScale -- Here's What I'm Buying Instead,Motley Fool,2026-08-11,0.0,Why Cameco's Ugly Earnings Miss Might Be Good News in Disguise,Motley Fool,2026-08-08,-0.459,Brookfield Renewable Q2 Earnings Call Highlights,MarketBeat,2026-07-31,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1011.88,+2.40%,-0.65%,-2.95%,+49.18%,+51%,269.497,1.033,29.01,2.85,1629300,9162100,59898000,20.0,3.8,buy,1.58,2.4,102.4,2.4,1024.0,24.0,10240.0,240.0,-0.65,99.35,-0.65,993.5,-6.5,9935.0,-65.0,-2.95,97.05,-2.95,970.5,-29.5,9705.0,-295.0,49.18,149.18,49.18,1491.8,491.8,14918.0,4918.0,51.0,151.0,51.0,1510.0,510.0,15100.0,5100.0,"AI Data Center Boom Drives Record Gas Turbine Orders; GE Vernova, Caterpillar Among Leaders",Investor's Business Daily,2026-08-11,0.0,"Bloom Energy vs. GE Vernova: Which AI Power Stock Deserves Your $5,000 Today?",Motley Fool,2026-08-11,0.273,GE Vernova (GEV) Wind Orders Rise Even As India Trims Doubts,Insider Monkey,2026-08-10,-0.296,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,169.71,-0.22%,-1.56%,-4.19%,-6.42%,-6%,15.549,0.76,43.85,0.97,531640,3361740,20526540,63.0,4.13,buy,1.81,-0.22,99.78,-0.22,997.8,-2.2,9978.0,-22.0,-1.56,98.44,-1.56,984.4,-15.6,9844.0,-156.0,-4.19,95.81,-4.19,958.1,-41.9,9581.0,-419.0,-6.42,93.58,-6.42,935.8,-64.2,9358.0,-642.0,-6.0,94.0,-6.0,940.0,-60.0,9400.0,-600.0,BWXT (BWXT) Q2 2026 Earnings Call Transcript,Motley Fool,2026-08-11,0.0,Advance Auto Parts vs. BWX Technologies: Is an Auto Parts Retailer or a Nuclear Energy Pioneer the Better Buy in 2026?,Motley Fool,2026-08-07,0.612,This Congresswoman Keeps Buying AI and Nuclear Stocks. Hedge Funds Are Split,Insider Monkey,2026-08-07,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.89,+7.60%,+4.21%,+18.44%,-39.36%,-76%*,4.058,2.306,,32.49,25886337,143589937,672598037,,23.15,hold,2.56,7.6,107.6,7.6,1076.0,76.0,10760.0,760.0,4.21,104.21,4.21,1042.1,42.1,10421.0,421.0,18.44,118.44,18.44,1184.4,184.4,11844.0,1844.0,-39.36,60.64,-39.36,606.4,-393.6,6064.0,-3936.0,-76.0,24.0,-76.0,240.0,-760.0,2400.0,-7600.0,Why NuScale Power Stock Plunged to a 52-Week Low in July,Motley Fool,2026-08-11,-0.273,NuScale Power Is Still Down 32% This Year. What Will It Take to Get SMR Stock Back to $15?,24/7 Wall St.,2026-08-11,0.0,Wall Street Analysts Predict a 56.21% Upside in NuScale Power (SMR): Here's  What You Should Know,Zacks,2026-08-11,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,47.01,+6.26%,+8.49%,+2.62%,-39.58%,-43%*,8.745,1.201,,11.54,9064164,61472564,212571964,,18.39,buy,2.04,6.26,106.26,6.26,1062.6,62.6,10626.0,626.0,8.49,108.49,8.49,1084.9,84.9,10849.0,849.0,2.62,102.62,2.62,1026.2,26.2,10262.0,262.0,-39.58,60.42,-39.58,604.2,-395.8,6042.0,-3958.0,-43.0,57.0,-43.0,570.0,-430.0,5700.0,-4300.0,NuScale Power Is Still Down 32% This Year. What Will It Take to Get SMR Stock Back to $15?,24/7 Wall St.,2026-08-11,0.0,"Cause for Concern or Routine Move? Oklo CEO Jacob DeWitte Sells 120,000 Shares for $4.9 Million",Motley Fool,2026-08-11,0.296,Oklo Stock Sank Another 26% in July. Is It a Buy?,Motley Fool,2026-08-11,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,19.38,+3.81%,+6.66%,+7.55%,-29.81%,-50%*,1.041,5.409,,2.64,1818589,8322489,45171889,,33.42,none,,3.81,103.81,3.81,1038.1,38.1,10381.0,381.0,6.66,106.66,6.66,1066.6,66.6,10666.0,666.0,7.55,107.55,7.55,1075.5,75.5,10755.0,755.0,-29.81,70.19,-29.81,701.9,-298.1,7019.0,-2981.0,-50.0,50.0,-50.0,500.0,-500.0,5000.0,-5000.0,"NANO Nuclear to Report Q3 Earnings:  Buy, Hold or Sell the Stock?",Zacks,2026-08-10,0.0,Only 2 of These 5 Nuclear Stocks Sell Fuel Today. Here's What the Market Pays for the Other 3.,Motley Fool,2026-08-08,0.0,Oklo Is Still Down 33% This Year. What Will It Take to Get OKLO Stock Back to $100?,24/7 Wall St.,2026-08-07,0.0,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,98.73,+0.74%,+6.06%,+9.46%,+0.17%,+24%,43.001,0.992,170.22,3.45,1462103,12649803,84565003,18.0,,buy,1.62,0.74,100.74,0.74,1007.4,7.4,10074.0,74.0,6.06,106.06,6.06,1060.6,60.6,10606.0,606.0,9.46,109.46,9.46,1094.6,94.6,10946.0,946.0,0.17,100.17,0.17,1001.7,1.7,10017.0,17.0,24.0,124.0,24.0,1240.0,240.0,12400.0,2400.0,Cameco vs. Uranium Energy: Which Uranium Stock Wins the Nuclear Restart?,Motley Fool,2026-08-10,0.7,Cameco (TSX:CCO) Stock May Be 13% Overvalued Following UBS Upgrade,Simply Wall St.,2026-08-10,0.0,Energy Fuels Q2 Earnings Call Highlights,MarketBeat,2026-08-09,0.273,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.46,+1.24%,+9.14%,+13.80%,-12.59%,+10%,5.618,1.208,,9.92,5597713,35952313,181912213,,14.14,strong_buy,1.44,1.24,101.24,1.24,1012.4,12.4,10124.0,124.0,9.14,109.14,9.14,1091.4,91.4,10914.0,914.0,13.8,113.8,13.8,1138.0,138.0,11380.0,1380.0,-12.59,87.41,-12.59,874.1,-125.9,8741.0,-1259.0,10.0,110.0,10.0,1100.0,100.0,11000.0,1000.0,"Insider Sheds Over 55,000 Shares of North American Uranium Stock",Motley Fool,2026-08-11,0.296,"Prediction: $1,000 in Uranium Energy Corp Will Be Worth This Much in 5 Years",Motley Fool,2026-08-10,0.459,Uranium Energy vs. Oklo: Which Nuclear Fuel Play Wins in 2026?,Motley Fool,2026-08-10,0.802,10,buy,0.6,"UEC has strong momentum with +13.39% 1M and +17.29% 1W, with very positive news sentiment 0.462. Despite no analyst coverage, the uranium sector is benefiting from AI-driven nuclear demand.","+13.39% 1M, +17.29% 1W; Very positive news sentiment 0.462; Uranium sector demand; Momentum despite no analyst coverage",,,,,
LEU,Centrus Energy,AI,uranium,NYSE,189.19,+0.26%,-0.03%,+21.24%,-30.57%,-13%,3.775,1.35,,0.85,318945,2984445,17753445,,26.55,buy,1.71,0.26,100.26,0.26,1002.6,2.6,10026.0,26.0,-0.03,99.97,-0.03,999.7,-0.3,9997.0,-3.0,21.24,121.24,21.24,1212.4,212.4,12124.0,2124.0,-30.57,69.43,-30.57,694.3,-305.7,6943.0,-3057.0,-13.0,87.0,-13.0,870.0,-130.0,8700.0,-1300.0,LEU Q2 Deep Dive: Backlog Growth and Expansion Plans Meet Margin Pressures,StockStory,2026-08-10,0.077,Centrus Energy (LEU) Secures Reactor Fuel Contract That Funds Enrichment Buildout,Simply Wall St.,2026-08-09,0.527,Centrus Energy (LEU) Stock Fair Value Edges Lower As Analysts Weigh Growth Against Risks,Simply Wall St.,2026-08-09,0.625,9,buy,0.6,"LEU has rebounded with +14.96% 1M and +8.16% 1W, driven by a reactor fuel contract that funds enrichment buildout. News sentiment is positive at 0.285, though short interest is high at 26.55%.","+14.96% 1M, +8.16% 1W; Reactor fuel contract; Positive news sentiment 0.285; High short interest but momentum",,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,281.81,+4.18%,+4.40%,-7.87%,+60.55%,+88%,108.494,2.077,63.61,6.39,3677051,21463951,135517051,9.0,2.92,strong_buy,1.39,4.18,104.18,4.18,1041.8,41.8,10418.0,418.0,4.4,104.4,4.4,1044.0,44.0,10440.0,440.0,-7.87,92.13,-7.87,921.3,-78.7,9213.0,-787.0,60.55,160.55,60.55,1605.5,605.5,16055.0,6055.0,88.0,188.0,88.0,1880.0,880.0,18800.0,8800.0,3 Reasons Growth Investors Will Love Vertiv (VRT),Zacks,2026-08-11,0.778,Vertiv Capitalizes on Strong AI Data Center Growth: More Upside Ahead?,Zacks,2026-08-11,0.71,Invest in These 4 Stocks With Amazing Interest Coverage Ratios Now,Zacks,2026-08-11,0.778,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,459.29,+3.42%,+3.52%,+14.29%,+41.50%,+22%,178.342,1.177,46.72,2.48,1807756,8855956,53717756,99.0,2.06,buy,1.56,3.42,103.42,3.42,1034.2,34.2,10342.0,342.0,3.52,103.52,3.52,1035.2,35.2,10352.0,352.0,14.29,114.29,14.29,1142.9,142.9,11429.0,1429.0,41.5,141.5,41.5,1415.0,415.0,14150.0,4150.0,22.0,122.0,22.0,1220.0,220.0,12200.0,2200.0,AI Needs More Than GPUs. These 3 Stocks Are Building Everything Around Them,24/7 Wall St.,2026-08-10,0.0,Who Really Benefits as Sovereign AI Infrastructure Spending Explodes?,24/7 Wall St.,2026-08-10,0.439,Eaton (ETN) Q2 2026 Earnings Call Transcript,Motley Fool,2026-08-08,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,208.38,+0.57%,-1.42%,-7.66%,+77.48%,+130%,7.592,1.216,39.92,0.77,376231,3065631,18542631,17.0,9.73,buy,2.25,0.57,100.57,0.57,1005.7,5.7,10057.0,57.0,-1.42,98.58,-1.42,985.8,-14.2,9858.0,-142.0,-7.66,92.34,-7.66,923.4,-76.6,9234.0,-766.0,77.48,177.48,77.48,1774.8,774.8,17748.0,7748.0,130.0,230.0,130.0,2300.0,1300.0,23000.0,13000.0,Powell Industries (POWL) Q3 2026 Earnings Call Transcript,Motley Fool,2026-08-11,0.0,POWL Q3 Earnings Call Highlights Record Orders and Capacity Push,Zacks,2026-08-05,0.0,"Why Powell Industries (POWL) Is Up 13.4% After Record Orders, Backlog Surge And Dividend Declaration",Simply Wall St.,2026-08-05,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1032.4,-1.05%,-1.82%,-0.69%,+36.52%,+33%,101.869,0.972,66.39,0.61,416433,3279233,12971933,198.0,2.18,buy,1.53,-1.05,98.95,-1.05,989.5,-10.5,9895.0,-105.0,-1.82,98.18,-1.82,981.8,-18.2,9818.0,-182.0,-0.69,99.31,-0.69,993.1,-6.9,9931.0,-69.0,36.52,136.52,36.52,1365.2,365.2,13652.0,3652.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,"Cipher Digital Delivered Early, But Its Growth Waits On Texas",Trefis,2026-08-10,0.527,"Equinix Sees AI, Tight Capacity Fueling Growth in Dallas and Beyond",MarketBeat,2026-08-10,0.382,The “Set It & Forget It” Stocks I’d Want to Own,24/7 Wall St.,2026-08-10,-0.153,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,190.81,-0.31%,-1.59%,+7.24%,+24.74%,+13%,71.879,1.042,244.63,2.99,1240288,9472688,61922388,255.0,0.01,buy,1.52,-0.31,99.69,-0.31,996.9,-3.1,9969.0,-31.0,-1.59,98.41,-1.59,984.1,-15.9,9841.0,-159.0,7.24,107.24,7.24,1072.4,72.4,10724.0,724.0,24.74,124.74,24.74,1247.4,247.4,12474.0,2474.0,13.0,113.0,13.0,1130.0,130.0,11300.0,1300.0,"Digital Realty Trust (DLR) Highlights Its Backlog Strength, Is The Stock Already Pricing It In?",Simply Wall St.,2026-08-11,0.758,This Unloved Dividend Stock Is Secretly Powering the AI Revolution,Motley Fool,2026-08-11,-0.44,EFC Second-Quarter Earnings Beat Estimates on Longbridge Strength,Zacks,2026-08-11,0.494,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,169.55,+0.14%,-3.25%,+0.03%,-1.10%,-17%,79.004,0.894,27.3,3.34,1216410,12768210,66176810,413.0,1.89,buy,1.56,0.14,100.14,0.14,1001.4,1.4,10014.0,14.0,-3.25,96.75,-3.25,967.5,-32.5,9675.0,-325.0,0.03,100.03,0.03,1000.3,0.3,10003.0,3.0,-1.1,98.9,-1.1,989.0,-11.0,9890.0,-110.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,"American Tower SVP Sells 5,000 Shares for $894,450",Motley Fool,2026-08-11,0.296,American Tower Stock Outlook: Is Wall Street Bullish or Bearish?,Barchart,2026-08-10,0.0,Wall Street Analysts Think American Tower (AMT) Could Surge 27.3%: Read This Before Placing a Bet,Zacks,2026-08-06,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,343.8,-3.58%,-8.96%,-2.47%,+9.23%,+76%,4204.652,1.237,17.27,32.99,28664272,139677772,698434572,25.0,1.34,strong_buy,1.39,-3.58,96.42,-3.58,964.2,-35.8,9642.0,-358.0,-8.96,91.04,-8.96,910.4,-89.6,9104.0,-896.0,-2.47,97.53,-2.47,975.3,-24.7,9753.0,-247.0,9.23,109.23,9.23,1092.3,92.3,10923.0,923.0,76.0,176.0,76.0,1760.0,760.0,17600.0,7600.0,CoreWeave jumps 10% following Q2 earnings,Yahoo Finance Video,2026-08-11,0.0,Can SpaceX really reach $100B in annual recurring revenue by 2027?,Yahoo Finance Video,2026-08-11,0.101,The loneliness epidemic is growing — can FeedIRL help solve it?,Yahoo Finance Video,2026-08-10,0.34,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,503.81,-0.29%,+2.23%,+28.85%,+7.00%,-4%,3741.064,1.099,28.04,41.28,22984523,152867223,849850023,72.0,1.24,strong_buy,1.36,-0.29,99.71,-0.29,997.1,-2.9,9971.0,-29.0,2.23,102.23,2.23,1022.3,22.3,10223.0,223.0,28.85,128.85,28.85,1288.5,288.5,12885.0,2885.0,7.0,107.0,7.0,1070.0,70.0,10700.0,700.0,-4.0,96.0,-4.0,960.0,-40.0,9600.0,-400.0,Tech stocks today: CoreWeave and Supermicro results win over investors,Yahoo Finance,2026-08-10,0.586,Microsoft stock just cleared a big hurdle but still trails the S&P 500,Yahoo Finance,2026-08-11,0.052,Palantir Technologies Inc. (PLTR) vs. Microsoft Corporation (MSFT): Can Palantir Pull Off a Microsoft-Style Comeback?,Insider Monkey,2026-08-11,0.0,6,strong_buy,0.8,"MSFT has strong momentum with +30.43% 1M and +7.59% 1W, backed by strong_buy consensus and positive news sentiment 0.258. P/E of 27.85 is reasonable for a mega-cap.","+30.43% 1M, +7.59% 1W; Strong buy consensus; Positive news sentiment 0.258; Reasonable P/E 27.85",,,,,
