ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,300.34,+0.55%,+6.45%,-1.70%,-24.30%,-29%,14.391,1.63,,0.82,924412,4390712,16100712,,5.69,buy,1.59,0.55,100.55,0.55,1005.5,5.5,10055.0,55.0,6.45,106.45,6.45,1064.5,64.5,10645.0,645.0,-1.7,98.3,-1.7,983.0,-17.0,9830.0,-170.0,-24.3,75.7,-24.3,757.0,-243.0,7570.0,-2430.0,-29.0,71.0,-29.0,710.0,-290.0,7100.0,-2900.0,TLN Drops 33.3% in 3 Months as Risks Test Its Cash Flow Story,Zacks,2026-09-21,-0.273,Talen Raises 2026 Guidance as Cornerstone Boosts Cash Flow,Zacks,2026-09-21,0.318,Is TLN Worth Buying as Cash Flow Improves Despite High Debt?,Zacks,2026-09-21,0.701,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,29.08,-2.51%,+0.94%,-8.98%,+7.84%,+17%,14.147,0.978,,0.95,833952,5967852,20555852,527.0,0.61,buy,2.31,-2.51,97.49,-2.51,974.9,-25.1,9749.0,-251.0,0.94,100.94,0.94,1009.4,9.4,10094.0,94.0,-8.98,91.02,-8.98,910.2,-89.8,9102.0,-898.0,7.84,107.84,7.84,1078.4,78.4,10784.0,784.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,3 Reasons to Buy Brookfield Renewable Before September Ends,Motley Fool,2026-09-23,0.0,"Westinghouse Electric Is Taking Nuclear Back to the Stock Market. At 63, Where He Buys the IPO Decides How Much of His Social Security Turns Taxable.",24/7 Wall St.,2026-09-22,0.34,Westinghouse Could IPO at a $50 Billion Valuation. Cameco's Stake Alone Would Be Worth $24.5 Billion.,Motley Fool,2026-09-21,-0.026,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,29.22,-2.99%,+0.59%,-10.04%,-24.44%,-13%,5.424,1.158,,1.72,1263554,8291454,34959054,523.0,,none,,-2.99,97.01,-2.99,970.1,-29.9,9701.0,-299.0,0.59,100.59,0.59,1005.9,5.9,10059.0,59.0,-10.04,89.96,-10.04,899.6,-100.4,8996.0,-1004.0,-24.44,75.56,-24.44,755.6,-244.4,7556.0,-2444.0,-13.0,87.0,-13.0,870.0,-130.0,8700.0,-1300.0,3 Reasons to Buy Brookfield Renewable Before September Ends,Motley Fool,2026-09-23,0.0,Westinghouse Could IPO at a $50 Billion Valuation. Cameco's Stake Alone Would Be Worth $24.5 Billion.,Motley Fool,2026-09-21,-0.026,Ranking the Safest Dividend Stocks in the Energy Sector Right Now,Motley Fool,2026-09-18,0.586,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,951.82,+0.00%,+7.82%,+1.03%,+40.33%,+51%,253.501,0.967,27.29,2.51,1674790,15174990,47540590,21.0,3.29,buy,1.54,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,7.82,107.82,7.82,1078.2,78.2,10782.0,782.0,1.03,101.03,1.03,1010.3,10.3,10103.0,103.0,40.33,140.33,40.33,1403.3,403.3,14033.0,4033.0,51.0,151.0,51.0,1510.0,510.0,15100.0,5100.0,Morgan Stanley Sees a 33-GW AI Power Shortfall. These 2 Stocks Could Help Fill It,Insider Monkey,2026-09-23,0.402,GE Vernova Stock Is Down 20% From Its High. Here's Why I'd Buy The Dip Today.,Motley Fool,2026-09-23,0.0,GE Vernova CEO on Energy Demand and Economic Stability,WSJ,2026-09-23,0.153,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,141.81,-2.18%,-3.33%,-5.16%,-21.68%,-17%,12.992,0.743,36.74,1.02,765849,6433749,24480349,73.0,4.1,buy,1.61,-2.18,97.82,-2.18,978.2,-21.8,9782.0,-218.0,-3.33,96.67,-3.33,966.7,-33.3,9667.0,-333.0,-5.16,94.84,-5.16,948.4,-51.6,9484.0,-516.0,-21.68,78.32,-21.68,783.2,-216.8,7832.0,-2168.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,Nuclear Energy Stocks Rally as Demand for Reliable Clean Power Grows,Zacks,2026-09-23,0.511,Oklo vs. NuScale vs. BWX Technologies: Ranking the 3 Popular Nuclear Stocks From Worst to First,Motley Fool,2026-09-23,-0.318,BWX Technologies (BWXT) Wins $4 Million Y-12 Design Contract. Could Construction Follow?,Insider Monkey,2026-09-22,0.572,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,8.68,-2.91%,+4.58%,-4.09%,-46.78%,-78%*,3.562,2.309,,33.01,38473995,220690895,872578695,,17.6,hold,2.67,-2.91,97.09,-2.91,970.9,-29.1,9709.0,-291.0,4.58,104.58,4.58,1045.8,45.8,10458.0,458.0,-4.09,95.91,-4.09,959.1,-40.9,9591.0,-409.0,-46.78,53.22,-46.78,532.2,-467.8,5322.0,-4678.0,-78.0,22.0,-78.0,220.0,-780.0,2200.0,-7800.0,Is X-Energy Building a New Model for Industrial Nuclear Power?,Zacks,2026-09-23,0.0,Oklo vs. NuScale vs. BWX Technologies: Ranking the 3 Popular Nuclear Stocks From Worst to First,Motley Fool,2026-09-23,-0.318,NuScale's E2 Centers Turn SMR Learning Into Hands-On Training,Zacks,2026-09-22,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,38.82,-4.43%,+8.98%,-2.19%,-50.10%,-69%*,7.221,1.195,,9.9,7256316,58214816,237342116,,19.64,none,,-4.43,95.57,-4.43,955.7,-44.3,9557.0,-443.0,8.98,108.98,8.98,1089.8,89.8,10898.0,898.0,-2.19,97.81,-2.19,978.1,-21.9,9781.0,-219.0,-50.1,49.9,-50.1,499.0,-501.0,4990.0,-5010.0,-69.0,31.0,-69.0,310.0,-690.0,3100.0,-6900.0,Is X-Energy Building a New Model for Industrial Nuclear Power?,Zacks,2026-09-23,0.0,Oklo vs. NuScale vs. BWX Technologies: Ranking the 3 Popular Nuclear Stocks From Worst to First,Motley Fool,2026-09-23,-0.318,Top 3 Nuclear Power Stocks To Watch In September 2026,Simply Wall St.,2026-09-23,0.202,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,17.01,-2.13%,+7.79%,-6.90%,-38.39%,-59%*,0.914,5.399,,2.08,1592930,13937030,39307430,,34.78,buy,1.62,-2.13,97.87,-2.13,978.7,-21.3,9787.0,-213.0,7.79,107.79,7.79,1077.9,77.9,10779.0,779.0,-6.9,93.1,-6.9,931.0,-69.0,9310.0,-690.0,-38.39,61.61,-38.39,616.1,-383.9,6161.0,-3839.0,-59.0,41.0,-59.0,410.0,-590.0,4100.0,-5900.0,2 ‘Strong Buy’ Nuclear Power Stocks Offering Compelling Value,TipRanks,2026-09-23,0.511,"Westinghouse Electric Is Taking Nuclear Back to the Stock Market. At 63, Where He Buys the IPO Decides How Much of His Social Security Turns Taxable.",24/7 Wall St.,2026-09-22,0.34,Why Nano Nuclear Energy Stock Is Powering Higher Today,Motley Fool,2026-09-21,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,90.8,-3.76%,-0.45%,-11.22%,-7.87%,+14%,39.546,1.012,156.55,3.21,2434924,18224724,61090624,18.0,,buy,1.57,-3.76,96.24,-3.76,962.4,-37.6,9624.0,-376.0,-0.45,99.55,-0.45,995.5,-4.5,9955.0,-45.0,-11.22,88.78,-11.22,887.8,-112.2,8878.0,-1122.0,-7.87,92.13,-7.87,921.3,-78.7,9213.0,-787.0,14.0,114.0,14.0,1140.0,140.0,11400.0,1400.0,2 ‘Strong Buy’ Nuclear Power Stocks Offering Compelling Value,TipRanks,2026-09-23,0.511,Cameco vs. MP Materials: Does Uranium or Rare Earths Make a Better Stock Buy in 2026?,Motley Fool,2026-09-23,0.44,Cameco And 2 Canadian Nuclear Stocks To Watch,Simply Wall St.,2026-09-23,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,9.95,-3.68%,-1.29%,-20.46%,-24.10%,-24%,4.924,1.236,,8.32,6060669,46628969,193707669,,14.73,none,,-3.68,96.32,-3.68,963.2,-36.8,9632.0,-368.0,-1.29,98.71,-1.29,987.1,-12.9,9871.0,-129.0,-20.46,79.54,-20.46,795.4,-204.6,7954.0,-2046.0,-24.1,75.9,-24.1,759.0,-241.0,7590.0,-2410.0,-24.0,76.0,-24.0,760.0,-240.0,7600.0,-2400.0,Nuclear Energy Stocks Rally as Demand for Reliable Clean Power Grows,Zacks,2026-09-23,0.511,Why Did Uranium Energy (UEC) Move Today?,Simply Wall St.,2026-09-23,0.273,"Oklo Climbs 5% as Nuclear Names Bounce Back From Last Week’s Selloff; NuScale Power Gains 4%, Uranium Energy Rises 3%",24/7 Wall St.,2026-09-21,0.542,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,151.31,-4.05%,+6.47%,-14.58%,-44.47%,-43%,3.095,1.334,80.06,0.75,525105,4764305,16554105,,28.54,buy,1.84,-4.05,95.95,-4.05,959.5,-40.5,9595.0,-405.0,6.47,106.47,6.47,1064.7,64.7,10647.0,647.0,-14.58,85.42,-14.58,854.2,-145.8,8542.0,-1458.0,-44.47,55.53,-44.47,555.3,-444.7,5553.0,-4447.0,-43.0,57.0,-43.0,570.0,-430.0,5700.0,-4300.0,Nuclear Energy Stocks Rally as Demand for Reliable Clean Power Grows,Zacks,2026-09-23,0.511,Q2 Earnings Outperformers: Centrus Energy (NYSE:LEU) And The Rest Of The Mixed or Offshore Upstream E&P Stocks,StockStory,2026-09-23,0.273,1 Small-Cap Stock with Exciting Potential and 2 We Find Risky,StockStory,2026-09-21,0.34,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,248.78,-2.00%,+6.04%,-2.40%,+41.76%,+79%,95.777,2.075,55.78,5.82,3545593,26731993,111950293,10.0,3.58,strong_buy,1.39,-2.0,98.0,-2.0,980.0,-20.0,9800.0,-200.0,6.04,106.04,6.04,1060.4,60.4,10604.0,604.0,-2.4,97.6,-2.4,976.0,-24.0,9760.0,-240.0,41.76,141.76,41.76,1417.6,417.6,14176.0,4176.0,79.0,179.0,79.0,1790.0,790.0,17900.0,7900.0,Why Does Vertiv Cost The Most In A Group It Does Not Out-Grow?,Trefis,2026-09-23,0.0,Tesla Is Supplying the Trucks. Nvidia Is Supplying the Compute. This $4 Stock Sits in the Middle,Insider Monkey,2026-09-23,0.0,3 AI Stocks With Revenue Growth Up To 50%,Simply Wall St.,2026-09-23,0.382,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,438.76,-0.84%,+11.81%,+7.36%,+35.17%,+19%,170.415,1.168,44.68,2.21,1786948,13006848,43373048,99.0,1.86,buy,1.52,-0.84,99.16,-0.84,991.6,-8.4,9916.0,-84.0,11.81,111.81,11.81,1118.1,118.1,11181.0,1181.0,7.36,107.36,7.36,1073.6,73.6,10736.0,736.0,35.17,135.17,35.17,1351.7,351.7,13517.0,3517.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,Why Does Vertiv Cost The Most In A Group It Does Not Out-Grow?,Trefis,2026-09-23,0.0,VWDRY or ETN: Which Is the Better Value Stock Right Now?,Zacks,2026-09-23,0.649,Eaton (ETN) Stock Moves 1.82%: What You Should Know,Zacks,2026-09-22,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,192.62,-1.03%,+12.40%,+1.93%,+64.13%,+96%,7.017,1.185,36.9,0.72,340379,2768279,11545179,19.0,9.2,buy,2.25,-1.03,98.97,-1.03,989.7,-10.3,9897.0,-103.0,12.4,112.4,12.4,1124.0,124.0,11240.0,1240.0,1.93,101.93,1.93,1019.3,19.3,10193.0,193.0,64.13,164.13,64.13,1641.3,641.3,16413.0,6413.0,96.0,196.0,96.0,1960.0,960.0,19600.0,9600.0,"Powell Industries, Inc. (POWL) Is a Trending Stock: Facts to Know Before Betting on It",Zacks,2026-09-22,0.0,2 Industrials Stocks to Consider Right Now and 1 That Underwhelm,StockStory,2026-09-21,0.0,"Powell (POWL): Buy, Sell, or Hold Post Q2 Earnings?",StockStory,2026-09-17,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1037.66,-1.89%,+3.05%,-1.66%,+37.87%,+34%,102.388,0.973,66.64,0.58,378095,2430095,10977295,195.0,1.91,strong_buy,1.5,-1.89,98.11,-1.89,981.1,-18.9,9811.0,-189.0,3.05,103.05,3.05,1030.5,30.5,10305.0,305.0,-1.66,98.34,-1.66,983.4,-16.6,9834.0,-166.0,37.87,137.87,37.87,1378.7,378.7,13787.0,3787.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,Equinix (EQIX) Positions to Benefit from Exponential Data Growth and Early-Stage Enterprise AI,Insider Monkey,2026-09-22,0.681,"Ciena upgraded, Flutter downgraded: Wall Street's top analyst calls",The Fly,2026-09-21,0.202,"Equinix Sees AI Driving Data Center Demand, Interconnection Growth",MarketBeat,2026-09-19,0.273,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,181.45,-2.26%,+1.22%,-3.11%,+19.44%,+8%,68.528,1.037,88.95,2.81,1571016,12137116,44672616,263.0,,strong_buy,1.44,-2.26,97.74,-2.26,977.4,-22.6,9774.0,-226.0,1.22,101.22,1.22,1012.2,12.2,10122.0,122.0,-3.11,96.89,-3.11,968.9,-31.1,9689.0,-311.0,19.44,119.44,19.44,1194.4,194.4,11944.0,1944.0,8.0,108.0,8.0,1080.0,80.0,10800.0,800.0,Digital Realty Expands Subsea Connectivity With New LA Cable Station,Zacks,2026-09-23,0.103,"Ciena upgraded, Flutter downgraded: Wall Street's top analyst calls",The Fly,2026-09-21,0.202,"3 Buy-Rated REITs Collecting Rent From Warehouses, Data Centers and Shopping Centers",24/7 Wall St.,2026-09-20,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,170.78,-2.55%,-3.90%,-4.27%,-0.38%,-9%,79.577,0.895,23.49,2.85,2377896,14615496,48204196,409.0,1.47,buy,1.52,-2.55,97.45,-2.55,974.5,-25.5,9745.0,-255.0,-3.9,96.1,-3.9,961.0,-39.0,9610.0,-390.0,-4.27,95.73,-4.27,957.3,-42.7,9573.0,-427.0,-0.38,99.62,-0.38,996.2,-3.8,9962.0,-38.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,Why Is American Tower (AMT) Adding A New Board Voice On Talent And Governance?,Simply Wall St.,2026-09-22,0.421,American Tower (AMT) Stock Could Be 41% Undervalued On Cash Flow,Simply Wall St.,2026-09-22,0.0,American Tower (AMT) Upgraded to Buy: What Does It Mean for the Stock?,Zacks,2026-09-21,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,337.83,-4.00%,-1.47%,-2.88%,+7.41%,+42%,4131.639,1.225,16.93,29.3,35324218,162438418,583016218,25.0,1.32,strong_buy,1.38,-4.0,96.0,-4.0,960.0,-40.0,9600.0,-400.0,-1.47,98.53,-1.47,985.3,-14.7,9853.0,-147.0,-2.88,97.12,-2.88,971.2,-28.8,9712.0,-288.0,7.41,107.41,7.41,1074.1,74.1,10741.0,741.0,42.0,142.0,42.0,1420.0,420.0,14200.0,4200.0,This is Humanity's Last Decision,Yahoo Finance Video,2026-09-23,0.0,Netflix has a big YouTube problem — and it's only getting worse,Yahoo Finance Video,2026-09-23,-0.7,The future of AI growth rests on Big Tech's cash flow tripling to $2 trillion: Chart of the Day,Yahoo Finance,2026-09-23,0.382,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,500.59,+0.01%,+2.10%,+2.73%,+6.52%,-2%,3717.154,1.108,28.08,33.51,19296597,126373197,467475597,79.0,1.0,strong_buy,1.33,0.01,100.01,0.01,1000.1,0.1,10001.0,1.0,2.1,102.1,2.1,1021.0,21.0,10210.0,210.0,2.73,102.73,2.73,1027.3,27.3,10273.0,273.0,6.52,106.52,6.52,1065.2,65.2,10652.0,652.0,-2.0,98.0,-2.0,980.0,-20.0,9800.0,-200.0,"Nasdaq climbs higher, McDonald's investor day updates",Yahoo Finance Video,2026-09-23,0.0,Does Texas Instruments' (TXN) Richer Dividend Signal Enduring Strength in Its Cash-Heavy Business Model?,Simply Wall St.,2026-09-23,0.765,Okta Sees AI Agent Identity Market Outgrowing Traditional IAM at Oktane 2026,MarketBeat,2026-09-23,0.0,,,,,,,,,,
