ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,353.65,+4.59%,+1.14%,-5.98%,+12.36%,+91%,3255.179,1.237,26.96,31.76,32451932,270590932,811153232,26.0,1.53,strong_buy,1.44,4.59,104.59,4.59,1045.9,45.9,10459.0,459.0,1.14,101.14,1.14,1011.4,11.4,10114.0,114.0,-5.98,94.02,-5.98,940.2,-59.8,9402.0,-598.0,12.36,112.36,12.36,1123.6,123.6,11236.0,1236.0,91.0,191.0,91.0,1910.0,910.0,19100.0,9100.0,"Stock market today: Dow closes above 52,000 for first time, S&P 500 and Nasdaq rally as tech gains",Yahoo Finance,2026-06-28,0.34,"Tech giants are not going to slash their AI spending plans, bullish tech analyst says",Yahoo Finance,2026-06-29,0.206,'Magnificent 7' stocks are having a dreadful year,Yahoo Finance,2026-06-29,0.25,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,368.57,-1.13%,+0.33%,-19.97%,-21.72%,-25%,2065.224,1.103,21.96,39.15,50623520,388072220,972172820,98.0,1.28,strong_buy,1.34,-1.13,98.87,-1.13,988.7,-11.3,9887.0,-113.0,0.33,100.33,0.33,1003.3,3.3,10033.0,33.0,-19.97,80.03,-19.97,800.3,-199.7,8003.0,-1997.0,-21.72,78.28,-21.72,782.8,-217.2,7828.0,-2172.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,"Tech giants are not going to slash their AI spending plans, bullish tech analyst says",Yahoo Finance,2026-06-29,0.206,Microsoft stock is headed for its worst month since 2000,Yahoo Finance,2026-06-29,-0.625,"Nvidia, Micron, and Broadcom hold the stock market's fate in the palm of their hands",Yahoo Finance,2026-06-29,0.0,,,,,,,,,,
AMZN,Amazon,AI,hyperscalers,NASDAQ,240.14,+3.51%,+3.16%,-8.08%,+6.02%,+6%,1948.543,1.444,32.67,49.9,74685016,531425616,1244582616,,1.01,strong_buy,1.34,3.51,103.51,3.51,1035.1,35.1,10351.0,351.0,3.16,103.16,3.16,1031.6,31.6,10316.0,316.0,-8.08,91.92,-8.08,919.2,-80.8,9192.0,-808.0,6.02,106.02,6.02,1060.2,60.2,10602.0,602.0,6.0,106.0,6.0,1060.0,60.0,10600.0,600.0,Retail 'FOMO' drives record SpaceX Options volume following blockbuster IPO,Yahoo Finance Video,2026-06-29,0.599,The next investing opportunity may be outside Big Tech,Yahoo Finance Video,2026-06-29,0.421,'Magnificent 7' stocks are having a dreadful year,Yahoo Finance,2026-06-29,0.25,,,,,,,,,,
META,Meta Platforms,AI,hyperscalers,NASDAQ,562.6,+2.06%,-0.22%,-6.22%,-13.35%,-25%,1077.243,1.229,20.45,17.09,14265970,77146670,378332670,38.0,1.37,strong_buy,1.31,2.06,102.06,2.06,1020.6,20.6,10206.0,206.0,-0.22,99.78,-0.22,997.8,-2.2,9978.0,-22.0,-6.22,93.78,-6.22,937.8,-62.2,9378.0,-622.0,-13.35,86.65,-13.35,866.5,-133.5,8665.0,-1335.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,Retail 'FOMO' drives record SpaceX Options volume following blockbuster IPO,Yahoo Finance Video,2026-06-29,0.599,'Magnificent 7' stocks are having a dreadful year,Yahoo Finance,2026-06-29,0.25,Amazon Stock Climbs During Strong Day For Magnificent Seven,Investor's Business Daily,2026-06-29,0.836,,,,,,,,,,
IREN,Iris Energy,AI,ai-compute,NASDAQ,45.91,-2.28%,-19.27%,-29.73%,+7.52%,+224%*,12.376,4.232,59.62,45.06,34060783,192246183,880141783,,18.63,buy,1.75,-2.28,97.72,-2.28,977.2,-22.8,9772.0,-228.0,-19.27,80.73,-19.27,807.3,-192.7,8073.0,-1927.0,-29.73,70.27,-29.73,702.7,-297.3,7027.0,-2973.0,7.52,107.52,7.52,1075.2,75.2,10752.0,752.0,224.0,324.0,224.0,3240.0,2240.0,32400.0,22400.0,Another crypto firm joins Russell 1000,TheStreet,2026-06-29,0.0,IREN Shares Gain After Joining the Russell 1000 Index (IREN),InvestorsHub,2026-06-29,0.681,3 Artificial Intelligence Stocks You Can Buy and Hold for the Next Decade,Motley Fool,2026-06-28,0.477,,,,,,,,,,
CORZ,Core Scientific,AI,ai-compute,NASDAQ,25.94,-4.39%,-10.80%,-9.14%,+62.23%,+59%*,6.22,5.484,,14.13,10277442,62225842,246970242,,26.61,strong_buy,1.39,-4.39,95.61,-4.39,956.1,-43.9,9561.0,-439.0,-10.8,89.2,-10.8,892.0,-108.0,8920.0,-1080.0,-9.14,90.86,-9.14,908.6,-91.4,9086.0,-914.0,62.23,162.23,62.23,1622.3,622.3,16223.0,6223.0,59.0,159.0,59.0,1590.0,590.0,15900.0,5900.0,Leopold Aschenbrenner’s Situational Awareness Top AI Pick-And-Shovel Stock Pick in 2026,Insider Monkey,2026-06-25,0.202,Leopold Aschenbrenner’s Situational Awareness Likes This Crypto Stock Despite Bitcoin Declines,Insider Monkey,2026-06-25,0.421,These 3 Bitcoin Miner Stocks Are Riding the AI Data Center Boom,MarketBeat,2026-06-22,0.0,,,,,,,,,,
WULF,TeraWulf,AI,ai-compute,NASDAQ,25.58,-0.87%,-9.64%,-0.31%,+100.78%,+490%*,9.561,4.256,,30.33,25399289,166267289,564752389,,25.82,strong_buy,1.33,-0.87,99.13,-0.87,991.3,-8.7,9913.0,-87.0,-9.64,90.36,-9.64,903.6,-96.4,9036.0,-964.0,-0.31,99.69,-0.31,996.9,-3.1,9969.0,-31.0,100.78,200.78,100.78,2007.8,1007.8,20078.0,10078.0,490.0,590.0,490.0,5900.0,4900.0,59000.0,49000.0,Is TeraWulf Inc. (WULF) A Good Stock To Buy Now?,Insider Monkey,2026-06-29,0.44,Why WULF Stock Still Has 40% Upside After Nearly 500% Surge In Past 12 Months — Here’s What Citi Says,Stocktwits,2026-06-29,0.0,TeraWulf gains bullish initiation from Citi on AI data center growth outlook,Investing.com,2026-06-29,0.612,,,,,,,,,,
HUT,Hut 8 Mining,AI,ai-compute,NASDAQ,118.27,-4.30%,-2.29%,-10.66%,+130.68%,+561%,10.045,6.044,,4.83,3874445,26093445,85055545,,13.05,strong_buy,1.29,-4.3,95.7,-4.3,957.0,-43.0,9570.0,-430.0,-2.29,97.71,-2.29,977.1,-22.9,9771.0,-229.0,-10.66,89.34,-10.66,893.4,-106.6,8934.0,-1066.0,130.68,230.68,130.68,2306.8,1306.8,23068.0,13068.0,561.0,661.0,561.0,6610.0,5610.0,66100.0,56100.0,Hut 8 (HUT) Soars 4.5%: Is Further Upside Left in the Stock?,Zacks,2026-06-29,0.0,Weekly Wrap: Bitcoin Nears Two-Year Low,CryptoProwl,2026-06-26,-0.273,Is the Hut 8 Rally Sustainable?,Motley Fool,2026-06-26,0.0,8,strong_buy,0.699,"Hut 8 is up +139.95% YTD, +561% 1Y, and +4.57% 1M with a strong_buy consensus (score 1.29). Despite high beta of 6.04, its 1D gain of +3.88% signals resilience in AI compute demand.",+140% YTD; strong_buy (1.29); +3.9% 1D gain; AI compute demand,,,,,
SMCI,Super Micro Computer,AI,ai-compute,NASDAQ,28.15,-7.98%,-20.61%,-39.95%,-9.08%,-38%,13.736,1.869,14.82,48.93,87654934,294675834,1509942434,,19.42,hold,2.84,-7.98,92.02,-7.98,920.2,-79.8,9202.0,-798.0,-20.61,79.39,-20.61,793.9,-206.1,7939.0,-2061.0,-39.95,60.05,-39.95,600.5,-399.5,6005.0,-3995.0,-9.08,90.92,-9.08,909.2,-90.8,9092.0,-908.0,-38.0,62.0,-38.0,620.0,-380.0,6200.0,-3800.0,Supermicro (SMCI) Faces Taiwan Raids In Nvidia Chip Smuggling Probe,Simply Wall St.,2026-06-29,-0.477,Super Micro Plunges 8% as Taiwan Raids Its Offices in NVIDIA AI Chip Smuggling Probe,24/7 Wall St.,2026-06-29,0.202,"SMCI Stock Slides 7% — Taiwan Authorities Raid Super Micro Offices In AI Chip Export Probe, Says Report",Stocktwits,2026-06-29,0.599,,,,,,,,,,
DELL,Dell Technologies,AI,ai-compute,NYSE,414.61,+4.83%,-0.98%,-11.02%,+226.85%,+226%,202.077,1.378,33.06,8.78,8358260,43323060,204775760,63.0,5.23,buy,1.78,4.83,104.83,4.83,1048.3,48.3,10483.0,483.0,-0.98,99.02,-0.98,990.2,-9.8,9902.0,-98.0,-11.02,88.98,-11.02,889.8,-110.2,8898.0,-1102.0,226.85,326.85,226.85,3268.5,2268.5,32685.0,22685.0,226.0,326.0,226.0,3260.0,2260.0,32600.0,22600.0,Top Big Data Stocks Powering the Future of Data-Driven AI,Zacks,2026-06-29,0.202,"Nasdaq, NYSE to Ring Bell From Oval Office, Tout Trump Accounts",Bloomberg,2026-06-29,-0.128,"Take the Zacks Approach to Beat the Market: Dell, Caterpillar, Amkor in Focus",Zacks,2026-06-29,0.0,4,strong_buy,1.0,"Dell is up +214.93% YTD with strong 1M momentum of +30.84%, a P/E of 31.86, and the highest news sentiment (0.499) among the requested tickers. As a leading AI server provider, it is well-positioned in the AI compute buildout.",+215% YTD; +30.8% 1M momentum; news sentiment 0.499; P/E 31.86,,,,,
COHR,Coherent Corp,AI,fibre-optical,NYSE,391.22,+3.25%,-8.05%,+7.80%,+101.32%,+327%,57.733,2.054,187.19,6.17,7544050,29766850,127242750,,5.36,buy,1.57,3.25,103.25,3.25,1032.5,32.5,10325.0,325.0,-8.05,91.95,-8.05,919.5,-80.5,9195.0,-805.0,7.8,107.8,7.8,1078.0,78.0,10780.0,780.0,101.32,201.32,101.32,2013.2,1013.2,20132.0,10132.0,327.0,427.0,327.0,4270.0,3270.0,42700.0,32700.0,These 7 Stocks Will Solve AI’s Most Important Bottleneck,24/7 Wall St.,2026-06-29,0.439,"Moderna, Nvidia, Sandisk, Palantir, ON Semi, and More Stocks That Explain Today’s Market",Barrons.com,2026-06-26,0.0,"Nvidia, Micron, AMD Lead Chip Selloff on OpenAI IPO Delay Report Rattles Tech",GuruFocus.com,2026-06-26,-0.318,,,,,,,,,,
LITE,Lumentum Holdings,AI,fibre-optical,NASDAQ,851.4,+4.88%,-4.76%,-5.92%,+120.51%,+759%,49.965,1.479,148.85,6.08,5548430,28452330,124231030,,13.22,buy,1.56,4.88,104.88,4.88,1048.8,48.8,10488.0,488.0,-4.76,95.24,-4.76,952.4,-47.6,9524.0,-476.0,-5.92,94.08,-5.92,940.8,-59.2,9408.0,-592.0,120.51,220.51,120.51,2205.1,1205.1,22051.0,12051.0,759.0,859.0,759.0,8590.0,7590.0,85900.0,75900.0,These 7 Stocks Will Solve AI’s Most Important Bottleneck,24/7 Wall St.,2026-06-29,0.439,"Nvidia, Micron, AMD Lead Chip Selloff on OpenAI IPO Delay Report Rattles Tech",GuruFocus.com,2026-06-26,-0.318,Fabrinet Is Becoming a Quiet Winner in the AI Optics Buildout,MarketBeat,2026-06-26,0.586,,,,,,,,,,
AAOI,Applied Optoelectronics,AI,fibre-optical,NASDAQ,150.1,+12.07%,-12.34%,-19.16%,+279.04%,+428%,9.085,3.671,,13.01,9934510,67598510,295715410,,13.24,buy,2.33,12.07,112.07,12.07,1120.7,120.7,11207.0,1207.0,-12.34,87.66,-12.34,876.6,-123.4,8766.0,-1234.0,-19.16,80.84,-19.16,808.4,-191.6,8084.0,-1916.0,279.04,379.04,279.04,3790.4,2790.4,37904.0,27904.0,428.0,528.0,428.0,5280.0,4280.0,52800.0,42800.0,Applied Optoelectronics (AAOI) Stock After Recent Pullback And Conflicting Valuation Signals,Simply Wall St.,2026-06-26,-0.402,Applied Optoelectronics (AAOI) Lands Mediacom DOCSIS 4.0 Role And Expands AI Capacity,Simply Wall St.,2026-06-26,0.103,Applied Optoelectronics (AAOI) Rallied on Robust Results and Winning Major Orders,Insider Monkey,2026-06-25,0.7,,,,,,,,,,
FN,Fabrinet,AI,fibre-optical,NYSE,528.23,+0.81%,-14.40%,-15.12%,+10.18%,+78%,14.276,1.171,45.34,0.95,980257,10511957,23630257,,9.1,buy,1.78,0.81,100.81,0.81,1008.1,8.1,10081.0,81.0,-14.4,85.6,-14.4,856.0,-144.0,8560.0,-1440.0,-15.12,84.88,-15.12,848.8,-151.2,8488.0,-1512.0,10.18,110.18,10.18,1101.8,101.8,11018.0,1018.0,78.0,178.0,78.0,1780.0,780.0,17800.0,7800.0,Fabrinet's AI Push Bodes Well: Is There Scope for More Upside?,Zacks,2026-06-26,0.273,Fabrinet Is Becoming a Quiet Winner in the AI Optics Buildout,MarketBeat,2026-06-26,0.586,Is FN Stock Worth Betting on at a Premium or Should Investors Wait?,Zacks,2026-06-22,0.226,,,,,,,,,,
MTSI,MACOM Technology,AI,dsp-semi,NASDAQ,372.59,+1.33%,-5.97%,+5.31%,+112.96%,+158%,21.443,1.662,157.88,1.47,1793722,11532222,37776622,,4.3,buy,1.6,1.33,101.33,1.33,1013.3,13.3,10133.0,133.0,-5.97,94.03,-5.97,940.3,-59.7,9403.0,-597.0,5.31,105.31,5.31,1053.1,53.1,10531.0,531.0,112.96,212.96,112.96,2129.6,1129.6,21296.0,11296.0,158.0,258.0,158.0,2580.0,1580.0,25800.0,15800.0,1 Unpopular Stock That Deserves a Second Chance and 2 We Question,StockStory,2026-06-25,0.25,How MACOM Technology Solutions (MTSI) Is Using Hot Via Packaging to Support Faster AI Networking Components,Insider Monkey,2026-06-24,0.527,"MACOM, Semtech, and Photronics Shares Plummet, What You Need To Know",StockStory,2026-06-23,0.296,,,,,,,,,,
SMTC,Semtech,AI,dsp-semi,NASDAQ,156.14,+3.78%,-10.64%,+4.39%,+107.47%,+232%,10.971,2.324,,3.53,3467523,31392923,91793123,,9.02,strong_buy,1.36,3.78,103.78,3.78,1037.8,37.8,10378.0,378.0,-10.64,89.36,-10.64,893.6,-106.4,8936.0,-1064.0,4.39,104.39,4.39,1043.9,43.9,10439.0,439.0,107.47,207.47,107.47,2074.7,1074.7,20747.0,10747.0,232.0,332.0,232.0,3320.0,2320.0,33200.0,23200.0,Semtech (SMTC) Is Down 5.4% After Raising Guidance on an Earnings Beat - What's Changed,Simply Wall St.,2026-06-27,0.0,Semtech (SMTC) Up 0.8% Since Last Earnings Report: Can It Continue?,Zacks,2026-06-25,0.0,Wall Street Analysts See a 29.51% Upside in Semtech (SMTC): Can the Stock Really Move This High?,Zacks,2026-06-25,0.0,,,,,,,,,,
CRDO,Credo Technology,AI,dsp-semi,NASDAQ,245.68,+3.14%,-18.79%,+8.66%,+71.54%,+157%,34.558,3.229,98.27,8.44,10046527,73868627,238522327,,5.71,strong_buy,1.32,3.14,103.14,3.14,1031.4,31.4,10314.0,314.0,-18.79,81.21,-18.79,812.1,-187.9,8121.0,-1879.0,8.66,108.66,8.66,1086.6,86.6,10866.0,866.0,71.54,171.54,71.54,1715.4,715.4,17154.0,7154.0,157.0,257.0,157.0,2570.0,1570.0,25700.0,15700.0,These 7 Stocks Will Solve AI’s Most Important Bottleneck,24/7 Wall St.,2026-06-29,0.439,Credo Technology (CRDO) Could Gain From SpaceX Neocloud Demand Shift,Simply Wall St.,2026-06-29,0.44,This Stock Could Be the Biggest Beneficiary as SpaceX Shifts to a Neocloud Model,Barchart,2026-06-28,0.477,7,strong_buy,0.68,"Credo Technology has a strong_buy analyst consensus (score 1.32), +66.18% YTD, and +7.58% 1M momentum. With news sentiment of 0.183 and exposure to SpaceX neocloud demand, it is a key beneficiary of AI connectivity growth despite recent 1D pullback.",strong_buy (1.32); +66% YTD; +7.6% 1M; SpaceX AI demand,,,,,
MXL,MaxLinear,AI,dsp-semi,NASDAQ,108.47,+12.63%,+12.47%,+25.79%,+486.01%,+580%,7.327,3.996,,4.88,5419490,22496690,82813990,,4.84,none,,12.63,112.63,12.63,1126.3,126.3,11263.0,1263.0,12.47,112.47,12.47,1124.7,124.7,11247.0,1247.0,25.79,125.79,25.79,1257.9,257.9,12579.0,2579.0,486.01,586.01,486.01,5860.1,4860.1,58601.0,48601.0,580.0,680.0,580.0,6800.0,5800.0,68000.0,58000.0,Infrastructure Takes Center Stage for MaxLinear: What Lies Ahead?,Zacks,2026-06-23,-0.421,"Dow Jones Futures: Iran Says Hormuz Closed But New Talks To Start; Nvidia, SpaceX Are Stocks To Watch",Investor's Business Daily,2026-06-21,0.0,Strength Seen in NXP (NXPI): Can Its 5.1% Jump Turn into More Strength?,Zacks,2026-06-19,0.771,3,strong_buy,1.0,"MaxLinear is up +421.88% YTD and +580% 1Y, with 1W momentum of +8.83% and positive news sentiment 0.316. Its +3.32% 1D gain stands out against sector weakness, indicating resilient AI infrastructure demand.",+422% YTD; +8.8% 1W gain; positive news sentiment; resilient 1D gain,,,,,
KEYS,Keysight Technologies,AI,test-equip,NYSE,340.13,+3.23%,-8.90%,+3.07%,+64.64%,+101%,43.846,1.221,54.77,1.49,2116897,11223097,33751097,,1.97,buy,1.77,3.23,103.23,3.23,1032.3,32.3,10323.0,323.0,-8.9,91.1,-8.9,911.0,-89.0,9110.0,-890.0,3.07,103.07,3.07,1030.7,30.7,10307.0,307.0,64.64,164.64,64.64,1646.4,646.4,16464.0,6464.0,101.0,201.0,101.0,2010.0,1010.0,20100.0,10100.0,"Breakout Watch: This Firm Helps Nvidia, TSM And Intel Bring AI Ideas To Market",Investor's Business Daily,2026-06-26,0.382,Keysight Technologies (KEYS) Benefits from Multiple Tailwinds,Insider Monkey,2026-06-25,0.382,Keysight Technologies (KEYS) Rallied on Earnings Beat and Improved Outlook,Insider Monkey,2026-06-25,0.477,,,,,,,,,,
VIAV,Viavi Solutions,AI,test-equip,NASDAQ,47.41,+0.04%,-10.45%,-0.17%,+161.21%,+373%,8.822,1.188,,7.67,4834686,56414886,191938586,,8.33,none,,0.04,100.04,0.04,1000.4,0.4,10004.0,4.0,-10.45,89.55,-10.45,895.5,-104.5,8955.0,-1045.0,-0.17,99.83,-0.17,998.3,-1.7,9983.0,-17.0,161.21,261.21,161.21,2612.1,1612.1,26121.0,16121.0,373.0,473.0,373.0,4730.0,3730.0,47300.0,37300.0,"Viavi Solutions (VIAV): Buy, Sell, or Hold Post Q1 Earnings?",StockStory,2026-06-29,0.178,VIAVI Solutions (VIAV) Launches TETRA MS Base Station Simulator for CX300 Service Monitor,Insider Monkey,2026-06-28,0.178,The Bull Case For Viavi Solutions (VIAV) Could Change Following GPU-Free Ultra Ethernet AI Test Launch,Simply Wall St.,2026-06-28,0.178,,,,,,,,,,
AXTI,AXT Inc,AI,materials,NASDAQ,71.46,+2.83%,-22.70%,-34.77%,+326.37%,+3256%,3.527,1.811,,11.85,6444790,59377690,202404590,,12.14,buy,1.8,2.83,102.83,2.83,1028.3,28.3,10283.0,283.0,-22.7,77.3,-22.7,773.0,-227.0,7730.0,-2270.0,-34.77,65.23,-34.77,652.3,-347.7,6523.0,-3477.0,326.37,426.37,326.37,4263.7,3263.7,42637.0,32637.0,3256.0,3356.0,3256.0,33560.0,32560.0,335600.0,325600.0,AXT vs. DIOD: Which Emerging Chip Stock Looks More Attractive in 2026?,Zacks,2026-06-25,0.493,Can AXTI Deliver Its Biggest Indium Phosphide Quarter Ever?,Zacks,2026-06-24,0.0,AXT Subsidiary Enters Long-Term Supply Agreement With Nanjing Casela Technologies,MT Newswires,2026-06-17,0.494,,,,,,,,,,
AMGN,Amgen,Biotech,large-cap,NASDAQ,360.55,+0.81%,+4.59%,+9.55%,+11.64%,+28%,146.777,0.416,25.09,2.79,2414654,13062354,63753054,281.0,2.26,buy,2.46,0.81,100.81,0.81,1008.1,8.1,10081.0,81.0,4.59,104.59,4.59,1045.9,45.9,10459.0,459.0,9.55,109.55,9.55,1095.5,95.5,10955.0,955.0,11.64,111.64,11.64,1116.4,116.4,11164.0,1164.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Should You Chase The Breakout In Eli Lilly Stock?,Trefis,2026-06-29,0.0,"UBS, BofA, Jefferies Start Quantinuum With Buy Ratings On 'Full-Stack' Platform",Investor's Business Daily,2026-06-29,0.0,Ipsen to Buy Kartos Therapeutics for Up to $1.75 Billion,The Wall Street Journal,2026-06-29,0.0,,,,,,,,,,
GILD,Gilead Sciences,Biotech,large-cap,NASDAQ,126.33,-0.90%,+1.17%,-3.01%,+5.17%,+15%,118.307,0.331,17.19,7.11,6646508,49677108,188104008,256.0,1.92,buy,1.67,-0.9,99.1,-0.9,991.0,-9.0,9910.0,-90.0,1.17,101.17,1.17,1011.7,11.7,10117.0,117.0,-3.01,96.99,-3.01,969.9,-30.1,9699.0,-301.0,5.17,105.17,5.17,1051.7,51.7,10517.0,517.0,15.0,115.0,15.0,1150.0,150.0,11500.0,1500.0,Gilead (GILD) Moves 3.3% Higher: Will This Strength Last?,Zacks,2026-06-29,0.579,Gilead (GILD) Wins FDA Approval for Trodelvy in TNBC,Insider Monkey,2026-06-28,0.778,Will Trodelvy’s First-Line TNBC Approval Redefine Gilead Sciences’ (GILD) Oncology-Led Investment Narrative?,Simply Wall St.,2026-06-27,0.477,,,,,,,,,,
REGN,Regeneron Pharmaceuticals,Biotech,large-cap,NASDAQ,631.81,+0.07%,+3.15%,+5.19%,-18.39%,+21%,49.962,0.238,15.43,0.98,715219,4745219,22092019,59.0,3.33,buy,1.72,0.07,100.07,0.07,1000.7,0.7,10007.0,7.0,3.15,103.15,3.15,1031.5,31.5,10315.0,315.0,5.19,105.19,5.19,1051.9,51.9,10519.0,519.0,-18.39,81.61,-18.39,816.1,-183.9,8161.0,-1839.0,21.0,121.0,21.0,1210.0,210.0,12100.0,2100.0,"Is Regeneron Pharmaceuticals, Inc. (REGN) Among the Best AI-Powered Healthcare Stocks to Buy According to Hedge Funds?",Insider Monkey,2026-06-28,0.637,RBC Capital Maintains a Sector Perform Rating on Regeneron (REGN) – Here’s Why,Insider Monkey,2026-06-28,0.0,This Little-Known Biotech Just Delivered a Bigger IPO Pop Than SpaceX -- and Regeneron Is Already Invested,Motley Fool,2026-06-28,0.0,,,,,,,,,,
VRTX,Vertex Pharmaceuticals,Biotech,large-cap,NASDAQ,499.65,+2.09%,+7.04%,+13.97%,+10.51%,+10%,95.653,0.31,29.65,1.4,1980972,14949572,36470972,,2.05,buy,1.64,2.09,102.09,2.09,1020.9,20.9,10209.0,209.0,7.04,107.04,7.04,1070.4,70.4,10704.0,704.0,13.97,113.97,13.97,1139.7,139.7,11397.0,1397.0,10.51,110.51,10.51,1105.1,105.1,11051.0,1051.0,10.0,110.0,10.0,1100.0,100.0,11000.0,1000.0,CRISPR Therapeutics AG vs. Vertex Pharmaceuticals: Which Healthcare Stock Is a Better Buy in 2026?,Motley Fool,2026-06-27,0.44,Why the Market Dipped But Vertex Pharmaceuticals (VRTX) Gained Today,Zacks,2026-06-26,0.527,The Biotech Sector Looks Ready for a Multi-Year Breakout—Here's What to Watch.,MarketBeat,2026-06-23,0.361,10,buy,0.7,"1M +12.38%, 1W +8.79%, P/E 29.16 reasonable, analyst buy consensus (an_score 1.61). Strong CF franchise and expanding pipeline in pain and sickle cell. Web search highlights positive near-term outlook.",1M +12.38%; analyst buy; P/E 29.16; strong CF franchise,,,,,
BIIB,Biogen,Biotech,large-cap,NASDAQ,216.63,+0.29%,+8.47%,+12.69%,+21.83%,+72%,24.124,0.177,23.32,1.23,1185249,7290849,23049349,,3.92,buy,1.97,0.29,100.29,0.29,1002.9,2.9,10029.0,29.0,8.47,108.47,8.47,1084.7,84.7,10847.0,847.0,12.69,112.69,12.69,1126.9,126.9,11269.0,1269.0,21.83,121.83,21.83,1218.3,218.3,12183.0,2183.0,72.0,172.0,72.0,1720.0,720.0,17200.0,7200.0,"Biotech Bigwigs ABBV, JNJ, BIIB & LLY Hit New 52-Week Highs",Zacks,2026-06-29,0.0,Biogen (BIIB) Moves 7.0% Higher: Will This Strength Last?,Zacks,2026-06-29,0.579,Biogen trims Apellis pipeline and R&D team after $5.6bn takeover,Pharmaceutical Technology,2026-06-29,0.0,,,,,,,,,,
BMY,Bristol-Myers Squibb,Biotech,large-cap,NYSE,58.56,+2.02%,+7.06%,+6.57%,+10.67%,+24%,90.2,0.238,16.4,11.61,11717249,83847449,283265649,438.0,1.94,none,,2.02,102.02,2.02,1020.2,20.2,10202.0,202.0,7.06,107.06,7.06,1070.6,70.6,10706.0,706.0,6.57,106.57,6.57,1065.7,65.7,10657.0,657.0,10.67,110.67,10.67,1106.7,106.7,11067.0,1067.0,24.0,124.0,24.0,1240.0,240.0,12400.0,2400.0,AbbVie Stock Rockets 17% With 5-Day Winning Streak,Trefis,2026-06-29,0.527,66 With $1.3 Million. Here Are 3 Hidden Gems to Target,24/7 Wall St.,2026-06-29,0.0,AbbVie Stock's Growth Story Has One Question Mark,Trefis,2026-06-26,0.382,,,,,,,,,,
AZN,AstraZeneca,Biotech,uk-listed,LSE,14298.0,-0.14%,+7.58%,+3.59%,+5.21%,+41%,2.217,0.214,28.37,2.16,1843456,12229972,50533591,165.0,,buy,1.61,-0.14,99.86,-0.14,998.6,-1.4,9986.0,-14.0,7.58,107.58,7.58,1075.8,75.8,10758.0,758.0,3.59,103.59,3.59,1035.9,35.9,10359.0,359.0,5.21,105.21,5.21,1052.1,52.1,10521.0,521.0,41.0,141.0,41.0,1410.0,410.0,14100.0,4100.0,"European Stocks Close Mixed in Monday Trading as Investors Stay on Sidelines, Weigh Tech Rout, Geopolitical Risks",MT Newswires,2026-06-29,-0.273,AstraZeneca's Enhertu Wins EU Nod for HER2-Positive Solid Tumors,Zacks,2026-06-29,0.649,AstraZeneca (LSE:AZN) Stock Weighs Strong Run Against Cash Flow And Earnings Valuation Models,Simply Wall St.,2026-06-26,0.511,,,,,,,,,,
GSK,GSK,Biotech,uk-listed,LSE,1979.5,-0.18%,+2.86%,+5.21%,+8.10%,+43%,0.793,0.294,13.94,7.76,9718524,46786938,184177452,343.0,,hold,2.81,-0.18,99.82,-0.18,998.2,-1.8,9982.0,-18.0,2.86,102.86,2.86,1028.6,28.6,10286.0,286.0,5.21,105.21,5.21,1052.1,52.1,10521.0,521.0,8.1,108.1,8.1,1081.0,81.0,10810.0,810.0,43.0,143.0,43.0,1430.0,430.0,14300.0,4300.0,GSK (LSE:GSK) Wins FDA Approval For Utebzi As Momelotinib Gains Orphan Tag,Simply Wall St.,2026-06-26,0.848,FDA Expands IONS' Tryngolza Label to Treat Severe Hypertriglyceridemia,Zacks,2026-06-25,0.128,Is GSK plc (GSK) Expanding Its Anti-Infectives Leadership With New FDA-Approved Therapy?,Insider Monkey,2026-06-24,0.0,,,,,,,,,,
